,time,viewers,str_on_field_1,str_on_field_2,disposal_1,disposal_2,tactic_1,tactic_2,pressing_1,pressing_2,strategy_1,strategy_2,player_1,player_2,blows_1,blows_2,id_match,score_player_1,score_player_2
10,29.12.2019 06:15,,226.5,284.8,3-4-3,3-4-3,суперзащитная (1%),защитная (21%),нет,нет,дальние удары,игра в пас,Raul Garcia ,alekseysvet,дальние,дальние,952022007,0,3
11,29.12.2019 06:17,,168.8,119.4,3-5-2,4-3-3,суперзащитная (20%),суперзащитная (19%),нет,нет,нормальная,техничная игра,FC SKADOVSK,pat59om,смешанные,дальние,952022008,3,0
12,29.12.2019 06:17,Зрители: 2500,126,91.8,4-3-3,4-3-3,нормальная (50%),защитная (39%),нет,нет,нормальная,техничная игра,ФК Бийсбург,Бугаюга,смешанные,дальние,952022009,1,1
13,29.12.2019 06:18,,193.2,207.7,3-5-2,4-4-2,суперзащитная (3%),суперзащитная (15%),нет,нет,дальние удары,техничная игра,izo-lab,78rus,дальние,смешанные,952022010,0,1
14,29.12.2019 06:18,Зрители: 30000,194.7,181.2,3-4-3,3-5-2,суперзащитная (19%),суперзащитная (3%),нет,нет,дальние удары,техничная игра,Mo Cuishle,volca48,дальние,смешанные,952022011,0,1
15,29.12.2019 06:17,,115.4,156.8,3-5-2,4-4-2,защитная (37%),защитная (21%),нет,нет,игра в пас,техничная игра,Гибралтарский раздолбай,Sokol-SAP,смешанные,дальние,952022012,0,3
16,29.12.2019 06:16,Зрители: 285000,137.7,62.3,3-4-3,3-4-3,суперзащитная (5%),суперзащитная (5%),нет,нет,игра в пас,нормальная,ФК Катюша,Loko_u-ka,дальние,дальние,952022014,2,0
17,29.12.2019 06:15,Зрители: 450000,102.2,229.7,3-4-3,4-4-2,нормальная (43%),нормальная (50%),,,дальние удары,нормальная,DubChelsea,Спарринг-Бот,дальние,смешанные,952022015,2,1
18,29.12.2019 06:16,,236.6,183.7,3-4-3,4-3-3,суперзащитная (4%),суперзащитная (7%),нет,нет,дальние удары,дальние удары,БарБОСС,micromeritics,дальние,дальние,952022016,0,0
19,29.12.2019 06:15,Зрители: 160000,263.6,141.2,3-5-2,1-5-4,нормальная (50%),суператакующая (82%),нет,нет,игра в пас,дальние удары,Dave,chest3r,дальние,дальние,952022017,9,1
20,29.12.2019 06:17,Зрители: 20000,127.7,120.3,3-5-2,4-4-2,суперзащитная (6%),суперзащитная (13%),нет,нет,дальние удары,техничная игра,WinGood,damirv,дальние,дальние,952022018,1,0
21,29.12.2019 06:18,Зрители: 15000,183.8,196,4-3-3,2-6-2,суперзащитная (1%),защитная (21%),нет,нет,игра в пас,дальние удары,Soccer Brother,КОТ,дальние,дальние,952022019,0,3
22,29.12.2019 06:17,,76.8,217.4,3-2-5,3-4-3,атакующая (69%),суперзащитная (2%),нет,нет,игра в пас,нормальная,ZWer,Sevoxi,дальние,дальние,952022020,0,5
23,29.12.2019 06:16,,151.7,211.9,4-3-3,3-4-3,защитная (32%),суперзащитная (7%),нет,нет,игра в пас,техничная игра,alexdor,Трус,дальние,дальние,952022022,0,0
24,29.12.2019 06:16,Зрители: 45000,199.5,134.3,3-4-3,2-5-3,защитная (33%),защитная (23%),нет,нет,игра в пас,дальние удары,serg blek,nail2013na,дальние,дальние,952022025,2,0
25,29.12.2019 06:17,Зрители: 40000,86.7,117.4,2-5-3,2-6-2,защитная (22%),защитная (27%),нет,нет,игра в пас,дальние удары,Календуула,ФК Барнаул,дальние,дальние,952022026,0,0
26,29.12.2019 06:17,Зрители: 127777,160.5,229.7,3-4-3,4-4-2,нормальная (59%),нормальная (50%),,,дальние удары,нормальная,legion66,Спарринг-Бот,дальние,смешанные,952022027,7,0
27,29.12.2019 06:16,Зрители: 110000,140.5,229.7,4-4-2,4-4-2,нормальная (50%),нормальная (50%),,,нормальная,нормальная,Mn0g0lik,Спарринг-Бот,дальние,смешанные,952022028,2,1
28,29.12.2019 06:18,Зрители: 70433,56.5,229.7,3-5-2,4-4-2,суперзащитная (10%),нормальная (50%),,,игра в пас,нормальная,ДобрыМолодцы,Спарринг-Бот,смешанные,смешанные,952022029,1,4
29,29.12.2019 06:15,Зрители: 118699,60.7,229.7,2-4-4,4-4-2,атакующая (68%),нормальная (50%),,,дальние удары,нормальная,The_punisher,Спарринг-Бот,дальние,смешанные,952022030,0,3
30,29.12.2019 06:17,Зрители: 0,229.7,98.3,4-4-2,3-3-4,нормальная (50%),защитная (25%),,,нормальная,нормальная,Спарринг-Бот,Dynamo Zheldor,смешанные,дальние,952022031,1,1
31,29.12.2019 06:18,Зрители: 0,229.7,166.8,4-4-2,4-4-2,нормальная (50%),суперзащитная (1%),,,нормальная,дальние удары,Спарринг-Бот,FC COOL,смешанные,дальние,952022032,1,2
32,29.12.2019 06:16,Зрители: 160000,154.1,166.9,3-4-3,2-6-2,суперзащитная (6%),суперзащитная (19%),нет,нет,техничная игра,нормальная,Nikolass,Ульянкин_Блюз,смешанные,дальние,952022034,0,3
33,29.12.2019 06:18,Зрители: 55000,92.4,185.2,2-6-2,3-4-3,суперзащитная (7%),защитная (22%),нет,нет,дальние удары,техничная игра,Ностраадамус,Faberlic,дальние,смешанные,952022035,0,2
34,29.12.2019 06:16,,212.3,156.1,3-4-3,3-5-2,защитная (38%),суперзащитная (0%),нет,нет,нормальная,нормальная,Джанго-С,Jaroslav_1992,дальние,дальние,952022037,1,1
35,29.12.2019 06:18,,206.2,154.4,3-4-3,3-4-3,защитная (26%),защитная (33%),нет,нет,техничная игра,техничная игра,novikovV81,spinoza,смешанные,дальние,952022038,2,3
36,29.12.2019 06:15,,238.9,139.3,3-5-2,3-4-3,защитная (31%),суперзащитная (16%),нет,нет,дальние удары,техничная игра,Erms,haxxor,дальние,дальние,952022039,4,1
37,29.12.2019 06:16,,140.8,126.8,2-5-3,3-5-2,суперзащитная (2%),суперзащитная (11%),нет,нет,нормальная,техничная игра,Greg089,МАЛЬТИЙСКИЙ КРЕСТ,смешанные,смешанные,952022041,1,0
38,29.12.2019 06:16,,234,151.3,2-6-2,2-6-2,нормальная (44%),нормальная (44%),нет,нет,игра в пас,нормальная,Waldi,aleksal007,дальние,дальние,952022042,1,0
39,29.12.2019 06:16,,159.4,165.3,2-5-3,4-5-1,суперзащитная (5%),суперзащитная (7%),нет,нет,техничная игра,нормальная,FC Polissya,Ijdrjdcmrbq,дальние,дальние,952022044,0,2
40,29.12.2019 06:16,,320.1,291.9,3-4-3,4-4-2,суперзащитная (16%),суперзащитная (8%),нет,нет,дальние удары,дальние удары,Fobster,ФК_Шахтёр Донецк,дальние,короткие,952022047,2,0
41,29.12.2019 06:17,,131.8,174,3-4-3,4-4-2,суперзащитная (12%),нормальная (46%),нет,нет,дальние удары,игра в пас,fc 777,пляшущие человечки,дальние,дальние,952022048,1,3
42,29.12.2019 06:17,Зрители: 390000,250.5,191.9,3-5-2,3-5-2,нормальная (45%),суперзащитная (7%),нет,нет,игра в пас,техничная игра,ЕВИКОМП,ignat,дальние,дальние,952022050,0,2
43,29.12.2019 06:18,,177,161.6,4-3-3,3-4-3,суперзащитная (17%),суперзащитная (6%),нет,нет,нормальная,дальние удары,нереальное реально,sv,дальние,смешанные,952022051,0,2
44,29.12.2019 06:16,,138.3,144,4-3-3,2-5-3,суперзащитная (20%),защитная (37%),нет,нет,нормальная,техничная игра,Команда пьет,VITVIT,дальние,дальние,952022052,1,1
45,29.12.2019 06:17,,166.5,307.5,3-5-2,3-4-3,суперзащитная (9%),защитная (21%),нет,нет,игра в пас,игра в пас,LOST29,Kremen86,дальние,дальние,952022053,0,1
46,29.12.2019 06:19,Зрители: 0,229.7,142.3,4-4-2,3-3-4,нормальная (50%),суперзащитная (5%),,,нормальная,нормальная,Спарринг-Бот,Draude,смешанные,дальние,952022054,1,5
47,29.12.2019 06:16,Зрители: 0,229.7,112.1,4-4-2,2-5-3,нормальная (50%),атакующая (65%),,,нормальная,игра в пас,Спарринг-Бот,olegi,смешанные,дальние,952022055,0,1
48,29.12.2019 06:17,,147.1,166.3,3-5-2,5-3-2,защитная (31%),суперзащитная (14%),нет,нет,игра в пас,дальние удары,ДЕРБЕНТ,Ришуля,дальние,дальние,952022056,2,1
49,29.12.2019 06:17,,269.7,213.2,3-5-2,3-4-3,нормальная (45%),суперзащитная (1%),нет,нет,дальние удары,игра в пас,Tyumen FC,Jaeger,смешанные,дальние,952022057,1,0
50,29.12.2019 06:16,Зрители: 0,76.6,118.4,4-4-2,2-5-3,нормальная (50%),суперзащитная (19%),,,нормальная,игра в пас,Спарринг-Бот,DALE,смешанные,дальние,952022059,1,5
51,29.12.2019 06:16,Зрители: 100,48.7,76.6,3-4-3,4-4-2,суперзащитная (1%),нормальная (50%),,,нормальная,нормальная,vbnc,Спарринг-Бот,дальние,смешанные,952022060,0,2
52,29.12.2019 06:16,Зрители: 100,55.3,76.6,3-4-3,4-4-2,суперзащитная (5%),нормальная (50%),,,техничная игра,нормальная,zxc,Спарринг-Бот,дальние,смешанные,952022061,0,2
53,29.12.2019 06:16,Зрители: 0,76.6,49.3,4-4-2,3-4-3,нормальная (50%),защитная (21%),,,нормальная,дальние удары,Спарринг-Бот,dsa,смешанные,дальние,952022063,0,1
54,29.12.2019 06:20,Зрители: 80000,201,111.6,4-3-3,3-3-4,нормальная (45%),суперзащитная (11%),нет,нет,дальние удары,игра в пас,denimx,ФК КРЕАТИВЩИК,дальние,дальние,952022064,2,1
55,29.12.2019 06:16,Зрители: 100,103.5,140.5,4-4-2,4-4-2,защитная (30%),нормальная (50%),нет,нет,дальние удары,нормальная,Cerega time,MUFC,короткие,смешанные,952022065,0,2
56,29.12.2019 06:18,Зрители: 26003,108.8,83.6,3-5-2,4-3-3,суперзащитная (15%),нормальная (46%),нет,нет,дальние удары,нормальная,армада,Лестер,дальние,смешанные,952022066,3,1
57,29.12.2019 06:20,,NAN,NAN,3-5-2,0-0-0,суперзащитная (7%),суперзащитная (%),нет,,нормальная,нормальная,Spanish Town,Дзюбарбия Киргуду,смешанные,смешанные,952022067,3,0
58,29.12.2019 06:16,Зрители: 4206,96.5,86.3,4-4-2,3-5-2,суперзащитная (7%),защитная (31%),нет,нет,нормальная,дальние удары,ALimassol,massdie,короткие,короткие,952022068,1,2
59,29.12.2019 06:18,Зрители: 279,81.3,37.8,4-4-2,2-6-2,защитная (22%),нормальная (44%),нет,нет,игра в пас,нормальная,asd1,Ла Рош,смешанные,смешанные,952022069,1,0
60,29.12.2019 06:19,Зрители: 2500,84.8,141.5,3-5-2,2-5-3,суперзащитная (20%),нормальная (52%),нет,нет,игра в пас,игра в пас,Alexandro Piero,Коссиопея777,дальние,дальние,952022070,0,4
61,29.12.2019 06:19,Зрители: 22500,145.8,81.6,3-5-2,3-6-1,нормальная (50%),суперзащитная (13%),нет,нет,дальние удары,нормальная,Genius,Ellyson FC,дальние,смешанные,952022071,5,0
62,29.12.2019 06:18,Зрители: 5846,129.5,107.1,3-5-2,4-4-2,суперзащитная (7%),суперзащитная (20%),нет,нет,дальние удары,игра в пас,avra88,Пахтакор-79,дальние,дальние,952022072,2,1
63,29.12.2019 06:16,Зрители: 0,229.7,154.2,4-4-2,3-4-3,нормальная (50%),защитная (22%),,,нормальная,дальние удары,Спарринг-Бот,nryabenko,смешанные,дальние,952022073,0,1
64,29.12.2019 06:17,Зрители: 500000,144.9,229.7,4-4-2,4-4-2,суперзащитная (7%),нормальная (50%),,,дальние удары,нормальная,allserge,Спарринг-Бот,дальние,смешанные,952022074,1,0
65,29.12.2019 06:16,Зрители: 0,229.7,216.2,4-4-2,3-3-4,нормальная (50%),защитная (21%),,,нормальная,нормальная,Спарринг-Бот,ULFBERHT,смешанные,дальние,952022075,4,7
66,29.12.2019 06:17,Зрители: 320000,295.5,229.7,3-5-2,4-4-2,суперзащитная (17%),нормальная (50%),,,техничная игра,нормальная,СедойУрал,Спарринг-Бот,дальние,смешанные,952022076,5,0
67,29.12.2019 06:16,Зрители: 0,229.7,103.4,4-4-2,3-5-2,нормальная (50%),суперзащитная (3%),,,нормальная,дальние удары,Спарринг-Бот,Roberto Baggio,смешанные,дальние,952022077,2,0
68,29.12.2019 06:16,Зрители: 78955,78.1,229.7,3-3-4,4-4-2,защитная (24%),нормальная (50%),,,техничная игра,нормальная,ROCKNROLLA,Спарринг-Бот,дальние,смешанные,952022078,0,1
69,29.12.2019 06:16,Зрители: 0,229.7,157.1,4-4-2,3-4-3,нормальная (50%),суперзащитная (9%),,,нормальная,нормальная,Спарринг-Бот,RPC1980,смешанные,дальние,952022079,0,2
70,29.12.2019 06:16,Зрители: 375573,168.2,229.7,1-6-3,4-4-2,суперзащитная (18%),нормальная (50%),,,нормальная,нормальная,Красно-белый салам,Спарринг-Бот,дальние,смешанные,952022080,2,1
71,29.12.2019 06:16,,119.1,339.1,3-3-4,3-4-3,защитная (38%),суперзащитная (19%),нет,нет,дальние удары,дальние удары,FK Spartak1974,pobeda-82,дальние,дальние,952022081,0,2
72,29.12.2019 06:15,Зрители: 0,229.7,126,4-4-2,3-4-3,нормальная (50%),суперзащитная (0%),,,нормальная,дальние удары,Спарринг-Бот,Marsel-Kostroma,смешанные,дальние,952022082,0,1
73,29.12.2019 06:16,Зрители: 320000,308.6,229.7,3-4-3,4-4-2,суперзащитная (9%),нормальная (50%),,,игра в пас,нормальная,scorpion123321,Спарринг-Бот,дальние,смешанные,952022083,7,0
74,29.12.2019 06:16,Зрители: 0,229.7,212.3,4-4-2,3-5-2,нормальная (50%),суперзащитная (18%),,,нормальная,игра в пас,Спарринг-Бот,Казахмыс,смешанные,дальние,952022084,0,3
75,29.12.2019 06:16,Зрители: 230000,199.4,229.7,2-5-3,4-4-2,суператакующая (85%),нормальная (50%),,,дальние удары,нормальная,AV66275,Спарринг-Бот,дальние,смешанные,952022085,2,0
76,29.12.2019 06:15,Зрители: 0,229.7,202.9,4-4-2,3-4-3,нормальная (50%),защитная (27%),,,нормальная,техничная игра,Спарринг-Бот,Тоха777,смешанные,дальние,952022086,2,3
77,29.12.2019 06:16,Зрители: 375000,291.8,229.7,2-6-2,4-4-2,нормальная (42%),нормальная (50%),,,дальние удары,нормальная,andi,Спарринг-Бот,дальние,смешанные,952022087,5,0
78,29.12.2019 06:16,Зрители: 0,229.7,89.1,4-4-2,4-3-3,нормальная (50%),защитная (22%),,,нормальная,дальние удары,Спарринг-Бот,DRW,смешанные,дальние,952022088,1,0
79,29.12.2019 06:17,Зрители: 650,72.3,76.6,4-4-2,4-4-2,нормальная (47%),нормальная (50%),,,дальние удары,нормальная,John Wick,Спарринг-Бот,дальние,смешанные,952022090,3,0
80,29.12.2019 06:16,Зрители: 242000,187.3,191.5,3-4-3,4-4-2,защитная (31%),нормальная (50%),,,дальние удары,нормальная,123lev321,Спарринг-Бот,дальние,смешанные,952022091,1,0
81,29.12.2019 06:16,Зрители: 110000,309,191.5,4-4-2,4-4-2,суперзащитная (0%),нормальная (50%),,,техничная игра,нормальная,Lionnk-42,Спарринг-Бот,дальние,смешанные,952022092,7,1
82,29.12.2019 06:19,Зрители: 248219,74,191.5,4-4-2,4-4-2,защитная (31%),нормальная (50%),,,игра в пас,нормальная,FC Peski,Спарринг-Бот,дальние,смешанные,952022093,0,2
83,29.12.2019 06:18,Зрители: 110000,130.2,191.5,3-5-2,4-4-2,суперзащитная (7%),нормальная (50%),,,дальние удары,нормальная,Naliway,Спарринг-Бот,дальние,смешанные,952022094,3,0
84,29.12.2019 06:16,Зрители: 70000,131.8,191.5,3-4-3,4-4-2,защитная (29%),нормальная (50%),,,нормальная,нормальная,Noble,Спарринг-Бот,дальние,смешанные,952022095,4,1
85,29.12.2019 06:16,Зрители: 21099,98,191.5,3-4-3,4-4-2,защитная (31%),нормальная (50%),,,дальние удары,нормальная,Adham,Спарринг-Бот,дальние,смешанные,952022096,1,2
86,29.12.2019 06:17,Зрители: 110000,125.8,191.5,3-5-2,4-4-2,суперзащитная (11%),нормальная (50%),,,дальние удары,нормальная,SENEGAL,Спарринг-Бот,дальние,смешанные,952022097,3,0
87,29.12.2019 06:16,Зрители: 83664,105.8,191.5,3-4-3,4-4-2,суперзащитная (1%),нормальная (50%),,,техничная игра,нормальная,Die Heiteren,Спарринг-Бот,дальние,смешанные,952022098,3,1
88,29.12.2019 06:17,Зрители: 110000,224,191.5,3-5-2,4-4-2,суперзащитная (1%),нормальная (50%),,,дальние удары,нормальная,росфан,Спарринг-Бот,дальние,смешанные,952022099,6,0
89,29.12.2019 06:16,Зрители: 54726,74.4,191.5,4-3-3,4-4-2,суперзащитная (7%),нормальная (50%),,,нормальная,нормальная,Арлекин,Спарринг-Бот,дальние,смешанные,952022100,1,2
90,29.12.2019 06:20,Зрители: 204939,140.5,191.5,3-4-3,4-4-2,суперзащитная (7%),нормальная (50%),,,игра в пас,нормальная,spectrum,Спарринг-Бот,дальние,смешанные,952022101,1,0
91,29.12.2019 06:16,Зрители: 30000,167.7,191.5,3-4-3,4-4-2,суперзащитная (5%),нормальная (50%),,,дальние удары,нормальная,knyz,Спарринг-Бот,дальние,смешанные,952022102,1,0
92,29.12.2019 06:17,Зрители: 145000,106.8,191.5,3-4-3,4-4-2,суперзащитная (4%),нормальная (50%),,,техничная игра,нормальная,FC Tyumen,Спарринг-Бот,дальние,смешанные,952022103,2,1
93,29.12.2019 06:18,Зрители: 170000,83.3,191.5,3-5-2,4-4-2,суперзащитная (1%),нормальная (50%),,,техничная игра,нормальная,Lada T,Спарринг-Бот,короткие,смешанные,952022104,2,0
94,29.12.2019 06:16,Зрители: 125000,168,191.5,3-4-3,4-4-2,суперзащитная (20%),нормальная (50%),,,игра в пас,нормальная,КЛЕОПАТРА-2,Спарринг-Бот,дальние,смешанные,952022105,6,0
95,29.12.2019 06:17,Зрители: 150000,140.5,191.5,4-3-3,4-4-2,суперзащитная (12%),нормальная (50%),,,дальние удары,нормальная,tai2020,Спарринг-Бот,дальние,смешанные,952022106,1,0
96,29.12.2019 06:16,Зрители: 45000,89.8,191.5,4-4-2,4-4-2,суперзащитная (10%),нормальная (50%),,,игра в пас,нормальная,Fk Belgorod,Спарринг-Бот,дальние,смешанные,952022107,4,3
97,29.12.2019 06:16,Зрители: 165000,119.7,191.5,4-3-3,4-4-2,суперзащитная (13%),нормальная (50%),,,дальние удары,нормальная,rubob,Спарринг-Бот,дальние,смешанные,952022108,0,1
98,29.12.2019 06:16,Зрители: 50000,185.7,191.5,3-5-2,4-4-2,защитная (40%),нормальная (50%),,,нормальная,нормальная,vladislav-1,Спарринг-Бот,дальние,смешанные,952022109,2,1
99,29.12.2019 06:16,Зрители: 4564,77.4,191.5,3-4-3,4-4-2,защитная (26%),нормальная (50%),,,игра в пас,нормальная,Arrow,Спарринг-Бот,дальние,смешанные,952022110,1,2
100,29.12.2019 06:17,Зрители: 185000,150,191.5,4-4-2,4-4-2,защитная (37%),нормальная (50%),,,игра в пас,нормальная,ФК ДРЮК,Спарринг-Бот,дальние,смешанные,952022111,2,1
101,29.12.2019 06:16,Зрители: 56483,93.1,191.5,3-5-2,4-4-2,суперзащитная (20%),нормальная (50%),,,нормальная,нормальная,EGOR1983,Спарринг-Бот,дальние,смешанные,952022112,2,0
102,29.12.2019 06:16,Зрители: 40000,117.9,191.5,4-3-3,4-4-2,защитная (32%),нормальная (50%),,,игра в пас,нормальная,акбарс,Спарринг-Бот,дальние,смешанные,952022113,6,0
103,29.12.2019 06:16,Зрители: 70000,139,191.5,3-4-3,4-4-2,нормальная (49%),нормальная (50%),,,нормальная,нормальная,акрингтон,Спарринг-Бот,дальние,смешанные,952022114,4,0
104,29.12.2019 06:17,Зрители: 75000,191.5,191.5,3-4-3,4-4-2,суперзащитная (19%),нормальная (50%),,,игра в пас,нормальная,Урфин Джюс,Спарринг-Бот,дальние,смешанные,952022115,3,2
105,29.12.2019 06:17,Зрители: 140000,129.7,191.5,2-6-2,4-4-2,суперзащитная (12%),нормальная (50%),,,техничная игра,нормальная,stik1985,Спарринг-Бот,дальние,смешанные,952022116,2,1
106,29.12.2019 06:16,Зрители: 42000,168.9,191.5,3-4-3,4-4-2,нормальная (41%),нормальная (50%),,,дальние удары,нормальная,dodo,Спарринг-Бот,дальние,смешанные,952022117,2,0
107,29.12.2019 06:16,Зрители: 118333,84.6,191.5,3-4-3,4-4-2,нормальная (48%),нормальная (50%),,,дальние удары,нормальная,Ignat13,Спарринг-Бот,дальние,смешанные,952022118,1,0
108,29.12.2019 06:18,Зрители: 14,99.8,191.5,3-2-5,4-4-2,суперзащитная (10%),нормальная (50%),,,нормальная,нормальная,Football Animal,Спарринг-Бот,дальние,смешанные,952022119,0,1
109,29.12.2019 06:16,Зрители: 100000,133.1,191.5,3-4-3,4-4-2,суперзащитная (15%),нормальная (50%),,,игра в пас,нормальная,соленоиды,Спарринг-Бот,дальние,смешанные,952022120,4,0
110,29.12.2019 06:20,Зрители: 100000,123.6,191.5,3-4-3,4-4-2,защитная (35%),нормальная (50%),,,нормальная,нормальная,11_millionerov,Спарринг-Бот,дальние,смешанные,952022121,2,1
111,29.12.2019 06:18,,107.9,116.1,3-2-5,3-2-5,суперзащитная (1%),суперзащитная (19%),нет,нет,дальние удары,нормальная,kirpich22,Священый Бррр12,дальние,дальние,952022122,1,4
112,29.12.2019 06:18,,123,105.4,2-6-2,4-3-3,защитная (35%),суперзащитная (12%),нет,нет,техничная игра,игра в пас,Вуглускр,Тюменская команда,дальние,смешанные,952022123,2,0
113,29.12.2019 06:17,Зрители: 82209,112.2,115,3-5-2,4-4-2,суперзащитная (3%),суперзащитная (1%),нет,нет,дальние удары,дальние удары,сизо,miklin,дальние,дальние,952022124,3,1
114,29.12.2019 06:16,,252,120.7,3-5-2,4-4-2,защитная (24%),защитная (34%),нет,нет,дальние удары,техничная игра,Белоозерск,грязный луи97,дальние,дальние,952022125,2,1
115,29.12.2019 06:20,,187.2,169,4-4-2,3-6-1,нормальная (48%),суперзащитная (7%),нет,нет,дальние удары,техничная игра,vaso1990,развлекухаха,дальние,смешанные,952022126,0,1
116,29.12.2019 06:17,,119.7,107.1,4-4-2,3-5-2,нормальная (41%),суперзащитная (12%),нет,нет,игра в пас,нормальная,ГорИс-179 Прохладный,ottsy,дальние,смешанные,952022127,2,0
117,29.12.2019 06:17,,120.8,135,3-4-3,3-4-3,суперзащитная (5%),суперзащитная (12%),нет,нет,игра в пас,дальние удары,Trop1kmix,Табун Ежей,дальние,дальние,952022128,1,0
118,29.12.2019 06:17,,96.8,196.4,3-5-2,5-3-2,защитная (30%),суперзащитная (18%),нет,нет,игра в пас,дальние удары,mielcov,Gran,смешанные,дальние,952022129,0,6
119,29.12.2019 06:18,,132.6,116,3-4-3,3-4-3,суперзащитная (1%),суперзащитная (7%),нет,нет,дальние удары,дальние удары,11Голеодор11,Анжелика-Сергей,дальние,дальние,952022130,1,2
120,29.12.2019 06:19,,193,152,4-3-3,3-5-2,защитная (37%),суперзащитная (6%),нет,нет,техничная игра,игра в пас,ПФК Уфимочка,Сборная Урала,дальние,короткие,952022131,1,0
121,29.12.2019 06:17,,206,120.2,3-5-2,3-5-2,защитная (21%),защитная (27%),нет,нет,дальние удары,дальние удары,SONY,Три Пшика,дальние,дальние,952022132,4,0
122,29.12.2019 06:18,,116.6,177.5,3-2-5,4-4-2,суперзащитная (18%),суперзащитная (3%),нет,нет,дальние удары,игра в пас,ag11211,Vamp1re,дальние,короткие,952022133,0,1
123,29.12.2019 06:20,,154,126.6,4-4-2,4-3-3,защитная (21%),защитная (21%),нет,нет,нормальная,дальние удары,Пермь великая,fc-admiral,дальние,дальние,952022134,0,3
124,29.12.2019 06:16,Зрители: 140000,141.2,207.1,3-5-2,4-4-2,суперзащитная (11%),суперзащитная (8%),нет,нет,техничная игра,игра в пас,Ленинградцы,alex weis,дальние,смешанные,952022135,3,5
125,29.12.2019 06:18,Зрители: 120000,133.9,222.4,3-3-4,3-4-3,суперзащитная (10%),суперзащитная (11%),нет,нет,дальние удары,техничная игра,гризлики,Iskra-SMA,смешанные,смешанные,952022136,0,4
126,29.12.2019 06:17,Зрители: 110000,95.9,207.6,4-4-2,4-5-1,суперзащитная (13%),защитная (29%),нет,нет,дальние удары,дальние удары,КБ Невинномысск,slava90,смешанные,дальние,952022137,0,3
127,29.12.2019 06:17,Зрители: 125000,123,125.3,3-5-2,4-3-3,защитная (27%),защитная (22%),нет,нет,нормальная,дальние удары,Kharchenko,Mathematics,дальние,дальние,952022138,0,3
128,29.12.2019 06:19,Зрители: 80000,183.5,157.1,3-5-2,3-5-2,суперзащитная (14%),суперзащитная (18%),нет,нет,дальние удары,игра в пас,ФК Фейерверк,Кузя21,дальние,дальние,952022139,0,3
129,29.12.2019 06:20,,146.1,93.6,3-4-3,4-4-2,защитная (21%),защитная (30%),нет,нет,техничная игра,игра в пас,romario,Лесная_Сказка,дальние,дальние,952022140,1,0
130,29.12.2019 06:20,Зрители: 173543,163.9,69.6,3-4-3,2-3-5,суперзащитная (1%),нормальная (47%),нет,нет,дальние удары,нормальная,Тол1к,Ширяевка,дальние,дальние,952022141,10,0
131,29.12.2019 06:16,,125.8,111.2,3-5-2,3-5-2,суперзащитная (14%),суперзащитная (5%),нет,нет,игра в пас,нормальная,FC CHEALSEA,Алкир,дальние,дальние,952022142,1,0
132,29.12.2019 06:17,,134.6,120.4,4-4-2,2-6-2,суперзащитная (18%),защитная (21%),нет,нет,нормальная,дальние удары,azur419,demonnail2013,смешанные,дальние,952022143,0,2
