,time,viewers,str_on_field_1,str_on_field_2,disposal_1,disposal_2,tactic_1,tactic_2,pressing_1,pressing_2,strategy_1,strategy_2,player_1,player_2,blows_1,blows_2,id_match,score_player_1,score_player_2
21,29.12.2019 03:03,Зрители: 0,133.8,160.6,2-5-3,3-4-3,суперзащитная (7%),суперзащитная (3%),нет,нет,нормальная,нормальная,ФК Катюша,АЛЛОЧКА,дальние,дальние,952008492,0,0
22,29.12.2019 03:06,,NAN,NAN,3-4-3,0-0-0,суперзащитная (13%),суперзащитная (%),нет,,игра в пас,нормальная,WTP,Black_PasTor,дальние,смешанные,952008493,3,0
23,29.12.2019 03:03,,180.5,156.1,2-6-2,3-4-3,суперзащитная (6%),суперзащитная (12%),нет,нет,дальние удары,техничная игра,АВТОМОБИЛИСТ ЕКБ,trif_3,короткие,дальние,952008494,2,1
24,29.12.2019 03:02,Зрители: 0,107.8,191,2-5-3,3-5-2,защитная (32%),суперзащитная (2%),нет,нет,дальние удары,дальние удары,Decx,andrei-fels,дальние,дальние,952008495,1,0
25,29.12.2019 03:04,,145.9,138.2,3-5-2,3-5-2,суперзащитная (20%),суперзащитная (9%),нет,нет,дальние удары,нормальная,duval,сословец,смешанные,дальние,952008496,0,1
26,29.12.2019 03:02,,237.9,120.2,3-4-3,3-4-3,суператакующая (99%),защитная (31%),нет,нет,дальние удары,дальние удары,pavel52,Noble,дальние,дальние,952008497,2,4
27,29.12.2019 03:03,Зрители: 0,191.5,140,4-4-2,3-4-3,нормальная (50%),суперзащитная (1%),,,нормальная,нормальная,Спарринг-Бот,yuriy,смешанные,короткие,952008498,0,1
28,29.12.2019 03:03,Зрители: 0,191.5,221.6,4-4-2,4-3-3,нормальная (50%),суперзащитная (12%),,,нормальная,дальние удары,Спарринг-Бот,Человек дождя,смешанные,дальние,952008499,0,3
29,29.12.2019 03:05,Зрители: 0,82.9,191.5,3-4-3,4-4-2,защитная (39%),нормальная (50%),,,дальние удары,нормальная,FC Peski,Спарринг-Бот,дальние,смешанные,952008500,0,3
30,29.12.2019 03:02,Зрители: 0,191.5,93.7,4-4-2,3-4-3,нормальная (50%),защитная (36%),,,нормальная,нормальная,Спарринг-Бот,Adham,смешанные,дальние,952008501,0,0
31,29.12.2019 03:01,Зрители: 30385,67.2,191.5,4-3-3,4-4-2,суперзащитная (7%),нормальная (50%),,,игра в пас,нормальная,Арлекин,Спарринг-Бот,дальние,смешанные,952008502,0,3
32,29.12.2019 03:06,Зрители: 0,191.5,151.2,4-4-2,4-3-3,нормальная (50%),защитная (22%),,,нормальная,нормальная,Спарринг-Бот,Комо,смешанные,дальние,952008503,1,2
33,29.12.2019 03:02,Зрители: 0,143.8,191.5,3-4-3,4-4-2,суперзащитная (4%),нормальная (50%),,,нормальная,нормальная,ПОСЕЙДОН,Спарринг-Бот,дальние,смешанные,952008504,1,0
34,29.12.2019 03:02,Зрители: 0,191.5,170.7,4-4-2,3-5-2,нормальная (50%),защитная (31%),,,нормальная,игра в пас,Спарринг-Бот,nabik1970,смешанные,смешанные,952008505,0,1
35,29.12.2019 03:01,Зрители: 36139,102.5,191.5,3-4-3,4-4-2,суперзащитная (13%),нормальная (50%),,,техничная игра,нормальная,Lescor,Спарринг-Бот,короткие,смешанные,952008506,1,0
36,29.12.2019 03:01,Зрители: 0,191.5,131.6,4-4-2,3-4-3,нормальная (50%),суперзащитная (3%),,,нормальная,нормальная,Спарринг-Бот,CaMaPa-2012,смешанные,дальние,952008507,0,1
37,29.12.2019 03:06,Зрители: 0,83.2,191.5,3-4-3,4-4-2,суперзащитная (6%),нормальная (50%),,,дальние удары,нормальная,Slobodka,Спарринг-Бот,дальние,смешанные,952008508,0,0
38,29.12.2019 03:01,Зрители: 0,191.5,166.9,4-4-2,3-5-2,нормальная (50%),суперзащитная (17%),,,нормальная,техничная игра,Спарринг-Бот,Уралец2014,смешанные,дальние,952008509,0,2
39,29.12.2019 03:01,Зрители: 0,160.8,191.5,4-3-3,4-4-2,суперзащитная (3%),нормальная (50%),,,дальние удары,нормальная,Ash-tray,Спарринг-Бот,дальние,смешанные,952008510,1,0
40,29.12.2019 03:06,Зрители: 0,191.5,133.6,4-4-2,4-3-3,нормальная (50%),суперзащитная (20%),,,нормальная,игра в пас,Спарринг-Бот,KharkovMan,смешанные,дальние,952008511,0,3
41,29.12.2019 03:02,Зрители: 0,202.7,191.5,3-5-2,4-4-2,защитная (32%),нормальная (50%),,,дальние удары,нормальная,Gran,Спарринг-Бот,дальние,смешанные,952008512,5,0
42,29.12.2019 03:01,Зрители: 0,191.5,72.3,4-4-2,4-4-2,нормальная (50%),суперзащитная (20%),,,нормальная,дальние удары,Спарринг-Бот,Mamboz,смешанные,дальние,952008513,2,0
43,29.12.2019 03:06,Зрители: 0,157.8,191.5,3-4-3,4-4-2,суперзащитная (2%),нормальная (50%),,,игра в пас,нормальная,Venzor,Спарринг-Бот,дальние,смешанные,952008514,2,0
44,29.12.2019 03:02,Зрители: 0,191.5,118,4-4-2,3-3-4,нормальная (50%),суперзащитная (13%),,,нормальная,дальние удары,Спарринг-Бот,гризлики,смешанные,короткие,952008515,0,1
45,29.12.2019 03:02,Зрители: 0,79.8,191.5,3-5-2,4-4-2,защитная (34%),нормальная (50%),,,дальние удары,нормальная,ГорИс-179 Прохладный,Спарринг-Бот,дальние,смешанные,952008516,1,1
46,29.12.2019 03:02,Зрители: 0,191.5,99.4,4-4-2,4-3-3,нормальная (50%),защитная (39%),,,нормальная,игра в пас,Спарринг-Бот,Стаханка,смешанные,дальние,952008517,1,3
47,29.12.2019 03:02,Зрители: 0,49.8,191.5,3-3-4,4-4-2,суперзащитная (8%),нормальная (50%),,,техничная игра,нормальная,fc 777,Спарринг-Бот,дальние,смешанные,952008518,0,2
48,29.12.2019 03:02,Зрители: 0,191.5,151.8,4-4-2,4-3-3,нормальная (50%),защитная (23%),,,нормальная,нормальная,Спарринг-Бот,Papen,смешанные,короткие,952008519,0,1
49,29.12.2019 03:02,Зрители: 87156,184.4,191.5,5-3-2,4-4-2,суперзащитная (3%),нормальная (50%),,,техничная игра,нормальная,спартак юхнов,Спарринг-Бот,короткие,смешанные,952008520,3,0
50,29.12.2019 03:06,Зрители: 0,191.5,140,4-4-2,4-3-3,нормальная (50%),суперзащитная (4%),,,нормальная,нормальная,Спарринг-Бот,ХХХДоминаторХХХ,смешанные,короткие,952008521,0,1
51,29.12.2019 03:06,Зрители: 0,113.6,191.5,2-6-2,4-4-2,защитная (31%),нормальная (50%),,,игра в пас,нормальная,nike67,Спарринг-Бот,дальние,смешанные,952008522,3,1
52,29.12.2019 03:06,Зрители: 0,191.5,160.3,4-4-2,3-6-1,нормальная (50%),защитная (36%),,,нормальная,дальние удары,Спарринг-Бот,ДПТС,смешанные,смешанные,952008523,0,1
53,29.12.2019 03:02,Зрители: 0,38.6,191.5,3-4-3,4-4-2,защитная (39%),нормальная (50%),,,дальние удары,нормальная,InterKZ,Спарринг-Бот,дальние,смешанные,952008524,0,4
54,29.12.2019 03:03,Зрители: 0,191.5,92.5,4-4-2,3-2-5,нормальная (50%),суперзащитная (4%),,,нормальная,дальние удары,Спарринг-Бот,Аргентина 5-0,смешанные,дальние,952008525,2,1
55,29.12.2019 03:06,Зрители: 0,78.7,191.5,4-3-3,4-4-2,суперзащитная (4%),нормальная (50%),,,игра в пас,нормальная,Лесная_Сказка,Спарринг-Бот,дальние,смешанные,952008526,2,2
56,29.12.2019 03:04,Зрители: 0,191.5,64.4,4-4-2,4-4-2,нормальная (50%),суперзащитная (10%),,,нормальная,игра в пас,Спарринг-Бот,Kord,смешанные,смешанные,952008527,2,1
57,29.12.2019 03:04,Зрители: 0,128.5,191.5,3-4-3,4-4-2,суперзащитная (10%),нормальная (50%),,,нормальная,нормальная,Барбосик,Спарринг-Бот,дальние,смешанные,952008528,4,0
58,29.12.2019 03:03,Зрители: 0,191.5,119.9,4-4-2,2-6-2,нормальная (50%),защитная (27%),,,нормальная,дальние удары,Спарринг-Бот,Сулима,смешанные,дальние,952008529,0,3
59,29.12.2019 03:02,Зрители: 0,90.7,191.5,3-4-3,4-4-2,суперзащитная (13%),нормальная (50%),,,дальние удары,нормальная,fc dimaks,Спарринг-Бот,дальние,смешанные,952008530,0,0
60,29.12.2019 03:01,Зрители: 0,83.6,191.5,3-4-3,4-4-2,защитная (27%),нормальная (50%),,,дальние удары,нормальная,Direktor,Спарринг-Бот,короткие,смешанные,952008531,3,0
61,29.12.2019 03:02,Зрители: 0,191.5,94.8,4-4-2,2-4-4,нормальная (50%),атакующая (68%),,,нормальная,дальние удары,Спарринг-Бот,Ленинградцы,смешанные,дальние,952008532,0,2
62,29.12.2019 03:04,Зрители: 0,152.2,191.5,2-6-2,4-4-2,суперзащитная (1%),нормальная (50%),,,дальние удары,нормальная,ФК Фейерверк,Спарринг-Бот,дальние,смешанные,952008533,1,0
63,29.12.2019 03:01,Зрители: 0,191.5,105.5,4-4-2,3-5-2,нормальная (50%),суперзащитная (1%),,,нормальная,дальние удары,Спарринг-Бот,Бульдог,смешанные,дальние,952008534,0,3
64,29.12.2019 03:06,Зрители: 0,197.9,191.5,2-5-3,4-4-2,защитная (33%),нормальная (50%),,,нормальная,нормальная,FORD_67,Спарринг-Бот,смешанные,смешанные,952008535,3,0
65,29.12.2019 03:03,Зрители: 0,191.5,123.6,4-4-2,2-5-3,нормальная (50%),защитная (26%),,,нормальная,игра в пас,Спарринг-Бот,Гибралтарский раздолбай,смешанные,дальние,952008536,0,1
66,29.12.2019 03:01,Зрители: 0,201.6,191.5,3-5-2,4-4-2,суперзащитная (17%),нормальная (50%),,,дальние удары,нормальная,Шобла,Спарринг-Бот,дальние,смешанные,952008537,1,0
67,29.12.2019 03:06,Зрители: 0,191.5,193.6,4-4-2,4-3-3,нормальная (50%),суперзащитная (12%),,,нормальная,дальние удары,Спарринг-Бот,BALKON,смешанные,дальние,952008538,1,4
68,29.12.2019 03:01,Зрители: 268,147.5,191.5,3-4-3,4-4-2,суперзащитная (7%),нормальная (50%),,,дальние удары,нормальная,Павлин Мавлин,Спарринг-Бот,дальние,смешанные,952008539,2,0
69,29.12.2019 03:02,Зрители: 0,191.5,105.5,4-4-2,3-3-4,нормальная (50%),суперзащитная (17%),,,нормальная,дальние удары,Спарринг-Бот,Футбольные Снайперы,смешанные,дальние,952008540,0,1
70,29.12.2019 03:01,Зрители: 70779,90.5,191.5,4-4-2,4-4-2,суперзащитная (1%),нормальная (50%),,,дальние удары,нормальная,1_SNIPER,Спарринг-Бот,дальние,смешанные,952008541,2,1
71,29.12.2019 03:04,Зрители: 0,191.5,63.8,4-4-2,4-4-2,нормальная (50%),суперзащитная (10%),,,нормальная,игра в пас,Спарринг-Бот,Арес666,смешанные,смешанные,952008542,0,1
72,29.12.2019 03:01,Зрители: 0,102.1,191.5,4-3-3,4-4-2,суперзащитная (20%),нормальная (50%),,,игра в пас,нормальная,Тюменская команда,Спарринг-Бот,смешанные,смешанные,952008543,1,0
73,29.12.2019 03:02,Зрители: 0,191.5,234.3,4-4-2,2-6-2,нормальная (50%),защитная (27%),,,нормальная,нормальная,Спарринг-Бот,Ван Хельсинг,смешанные,дальние,952008544,0,1
74,29.12.2019 03:02,Зрители: 0,116.8,191.5,4-4-2,4-4-2,суперзащитная (13%),нормальная (50%),,,техничная игра,нормальная,Задолбал Ты,Спарринг-Бот,дальние,смешанные,952008545,3,0
75,29.12.2019 03:01,Зрители: 0,191.5,115.8,4-4-2,4-4-2,нормальная (50%),суперзащитная (1%),,,нормальная,дальние удары,Спарринг-Бот,Пермь великая,смешанные,смешанные,952008546,1,1
76,29.12.2019 03:02,Зрители: 0,127.3,191.5,3-4-3,4-4-2,суперзащитная (16%),нормальная (50%),,,дальние удары,нормальная,Мозгоклюй,Спарринг-Бот,дальние,смешанные,952008547,1,0
77,29.12.2019 03:06,Зрители: 0,191.5,146.4,4-4-2,3-5-2,нормальная (50%),нормальная (41%),,,нормальная,техничная игра,Спарринг-Бот,ФК Верес,смешанные,смешанные,952008548,0,4
78,29.12.2019 03:02,Зрители: 0,91.4,191.5,4-5-1,4-4-2,суперзащитная (4%),нормальная (50%),,,техничная игра,нормальная,McDook,Спарринг-Бот,дальние,смешанные,952008549,0,2
79,29.12.2019 03:04,Зрители: 0,191.5,110.5,4-4-2,4-4-2,нормальная (50%),суперзащитная (3%),,,нормальная,дальние удары,Спарринг-Бот,ФК Exo,смешанные,дальние,952008550,1,0
80,29.12.2019 03:06,Зрители: 0,124.5,191.5,4-4-2,4-4-2,защитная (33%),нормальная (50%),,,игра в пас,нормальная,KAV1984,Спарринг-Бот,дальние,смешанные,952008551,3,0
81,29.12.2019 03:01,Зрители: 0,191.5,45.9,4-4-2,3-4-3,нормальная (50%),суперзащитная (4%),,,нормальная,нормальная,Спарринг-Бот,Рфс-13,смешанные,смешанные,952008552,3,1
82,29.12.2019 03:06,Зрители: 98764,182.4,191.5,4-3-3,4-4-2,нормальная (48%),нормальная (50%),,,нормальная,нормальная,zym,Спарринг-Бот,дальние,смешанные,952008553,4,0
83,29.12.2019 03:04,Зрители: 0,191.5,186.1,4-4-2,3-4-3,нормальная (50%),суперзащитная (14%),,,нормальная,игра в пас,Спарринг-Бот,Leha23645,смешанные,смешанные,952008554,0,3
84,29.12.2019 03:06,Зрители: 81493,175.7,191.5,3-5-2,4-4-2,защитная (29%),нормальная (50%),,,дальние удары,нормальная,Mudryi,Спарринг-Бот,дальние,смешанные,952008555,3,0
85,29.12.2019 03:04,Зрители: 0,191.5,148.8,4-4-2,2-4-4,нормальная (50%),суперзащитная (1%),,,нормальная,игра в пас,Спарринг-Бот,Wolf Pack,смешанные,смешанные,952008556,0,4
86,29.12.2019 03:02,Зрители: 0,139.7,191.5,4-4-2,4-4-2,суперзащитная (10%),нормальная (50%),,,игра в пас,нормальная,RUBY,Спарринг-Бот,дальние,смешанные,952008557,1,0
87,29.12.2019 03:05,,NAN,NAN,0-0-0,0-0-0,суперзащитная (%),суперзащитная (%),,,нормальная,нормальная,Спарринг-Бот,Секатор,смешанные,смешанные,952008558,3,0
88,29.12.2019 03:06,Зрители: 88624,182.6,191.5,2-6-2,4-4-2,суперзащитная (3%),нормальная (50%),,,нормальная,нормальная,MyDevils,Спарринг-Бот,дальние,смешанные,952008559,2,0
89,29.12.2019 03:02,Зрители: 0,191.5,118.5,4-4-2,3-5-2,нормальная (50%),нормальная (49%),,,нормальная,игра в пас,Спарринг-Бот,Мурена,смешанные,дальние,952008560,0,5
90,29.12.2019 03:03,Зрители: 110000,136.8,191.5,3-5-2,4-4-2,защитная (38%),нормальная (50%),,,дальние удары,нормальная,Naliway,Спарринг-Бот,дальние,смешанные,952008561,2,1
91,29.12.2019 03:01,Зрители: 0,191.5,159.9,4-4-2,5-2-3,нормальная (50%),нормальная (41%),,,нормальная,дальние удары,Спарринг-Бот,birya,смешанные,дальние,952008562,1,2
92,29.12.2019 03:03,Зрители: 3520,67.1,165.7,3-5-2,3-5-2,суперзащитная (16%),суперзащитная (3%),нет,нет,игра в пас,дальние удары,счастливый случай,Дюсш 15,дальние,короткие,952008564,0,2
93,29.12.2019 03:04,,86,195.6,4-4-2,2-5-3,суперзащитная (3%),суперзащитная (9%),нет,нет,дальние удары,игра в пас,Кенгуру,Клуб-2015,дальние,дальние,952008565,0,4
94,29.12.2019 03:02,Зрители: 0,113.4,121.8,3-5-2,3-5-2,суперзащитная (11%),суперзащитная (3%),нет,нет,дальние удары,игра в пас,SENEGAL,ФК Чкаловец1936,дальние,смешанные,952008566,1,0
95,29.12.2019 03:02,Зрители: 0,91.4,138.5,3-5-2,3-5-2,суперзащитная (12%),суперзащитная (0%),нет,нет,нормальная,дальние удары,Алкир,rubob,дальние,дальние,952008567,3,1
96,29.12.2019 03:04,Зрители: 0,149.1,191.5,4-4-2,4-4-2,защитная (21%),нормальная (50%),,,дальние удары,нормальная,Фк СНГ,Спарринг-Бот,дальние,смешанные,952008568,1,0
97,29.12.2019 03:02,,167.3,87.9,4-4-2,4-5-1,суперзащитная (1%),суперзащитная (7%),нет,нет,дальние удары,дальние удары,SN300,полешки,короткие,дальние,952008569,3,2
98,29.12.2019 03:00,Зрители: 5600,94.8,76.6,4-3-3,4-4-2,защитная (21%),нормальная (50%),,,дальние удары,нормальная,One DerBrom,Спарринг-Бот,дальние,смешанные,952008570,1,0
99,29.12.2019 03:02,Зрители: 1000,139.5,76.6,4-3-3,4-4-2,атакующая (73%),нормальная (50%),,,игра в пас,нормальная,ULTRAS SAMARA,Спарринг-Бот,смешанные,смешанные,952008572,7,1
100,29.12.2019 03:02,,233.1,253.6,2-6-2,4-4-2,суперзащитная (2%),защитная (23%),нет,нет,дальние удары,техничная игра,AV66275,футбольная школа,дальние,дальние,952008573,0,1
101,29.12.2019 03:04,,161,111.8,3-4-3,3-5-2,защитная (30%),нормальная (48%),нет,нет,нормальная,дальние удары,Adrenalin-GR,KRISTALIS,дальние,дальние,952008574,4,0
102,29.12.2019 03:04,,165.1,214.1,2-5-3,4-3-3,суперзащитная (5%),защитная (25%),нет,нет,игра в пас,игра в пас,FCDK17,cfif2009,дальние,смешанные,952008575,1,0
103,29.12.2019 03:02,Зрители: 0,163.6,191.5,3-5-2,4-4-2,суперзащитная (12%),нормальная (50%),,,нормальная,нормальная,Mamay,Спарринг-Бот,дальние,смешанные,952008576,1,0
104,29.12.2019 03:02,Зрители: 35,38.3,76.6,3-4-3,4-4-2,суперзащитная (5%),нормальная (50%),,,нормальная,нормальная,zxc,Спарринг-Бот,дальние,смешанные,952008578,1,0
105,29.12.2019 03:04,,155.4,172.1,3-4-3,2-4-4,суперзащитная (20%),защитная (21%),нет,нет,техничная игра,техничная игра,Шериф ТираспольПМР,длинный32,дальние,дальние,952008579,4,1
106,29.12.2019 03:04,Зрители: 0,109.2,32.3,3-4-3,3-4-3,защитная (22%),суперзащитная (3%),нет,нет,дальние удары,дальние удары,nyiregyhaza,буду победителем,дальние,дальние,952008581,2,0
107,29.12.2019 03:01,Зрители: 5600,85.8,76.6,4-3-3,4-4-2,защитная (21%),нормальная (50%),,,дальние удары,нормальная,One DerBrom,Спарринг-Бот,дальние,смешанные,952008582,1,0
108,29.12.2019 03:04,,183.2,71.5,4-3-3,3-5-2,суперзащитная (12%),суперзащитная (20%),нет,нет,нормальная,техничная игра,ZARYA 1967,КБ Невинномысск,дальние,дальние,952008583,2,0
109,29.12.2019 03:02,Зрители: 497,76.6,76.6,4-3-3,4-4-2,суператакующая (100%),нормальная (50%),,,техничная игра,нормальная,Луч Старореченское,Спарринг-Бот,смешанные,смешанные,952008584,0,0
110,29.12.2019 03:04,Зрители: 0,150.5,77.4,3-4-3,4-4-2,суперзащитная (1%),нормальная (44%),нет,нет,техничная игра,игра в пас,Эль-Басра,mielcov,смешанные,короткие,952008586,4,0
111,29.12.2019 03:04,,173,170.4,4-3-3,4-4-2,суперзащитная (9%),суперзащитная (16%),нет,нет,дальние удары,нормальная,pro100oripok,LIXLIP,дальние,дальние,952008588,3,1
112,29.12.2019 03:04,Зрители: 0,112.8,89.3,4-4-2,2-6-2,суперзащитная (0%),суперзащитная (7%),нет,нет,нормальная,игра в пас,ФК КРЕАТИВЩИК,dimeedrol,дальние,дальние,952008589,0,0
113,29.12.2019 03:07,Зрители: 0,109,132.2,4-4-2,3-4-3,нормальная (41%),защитная (36%),нет,нет,нормальная,нормальная,ФК ТоТуды_ТоСюды,ФК ДляСебя,смешанные,дальние,952008590,0,3
114,29.12.2019 03:07,,205,225.1,3-5-2,3-4-3,нормальная (50%),суперзащитная (13%),нет,нет,нормальная,нормальная,СпартакЗел,DinGaz,смешанные,дальние,952008591,1,0
115,29.12.2019 03:02,,160.4,105.1,3-4-3,2-5-3,суперзащитная (19%),суперзащитная (7%),нет,нет,техничная игра,игра в пас,haxxor,АЛЕКСАНЧЕС,дальние,дальние,952008592,0,3
116,29.12.2019 03:05,,194.6,159.6,4-3-3,3-4-3,суперзащитная (14%),суперзащитная (19%),нет,нет,игра в пас,дальние удары,Транс АЗС,Spartak-Olsberg,дальние,дальние,952008593,0,0
117,29.12.2019 03:07,,NAN,NAN,3-5-2,0-0-0,суперзащитная (12%),суперзащитная (%),нет,,дальние удары,нормальная,ololo23,Delik,смешанные,смешанные,952008594,3,0
118,29.12.2019 03:04,,142.4,122.3,3-5-2,3-5-2,суперзащитная (3%),защитная (28%),нет,нет,дальние удары,техничная игра,Vamp1re,JOVA_163rus,короткие,дальние,952008596,2,0
119,29.12.2019 03:07,,127.2,159.9,4-3-3,2-5-3,нормальная (41%),суперзащитная (1%),нет,нет,игра в пас,нормальная,Игорь-Дронов,kritilla,дальние,дальние,952008597,0,5
120,29.12.2019 03:07,Зрители: 0,193.1,133.1,2-5-3,3-5-2,защитная (33%),суперзащитная (12%),нет,нет,игра в пас,техничная игра,ТоМь CuTu,Авалон,смешанные,дальние,952008599,0,0
121,29.12.2019 03:05,Зрители: 0,152.2,126.6,4-3-3,3-4-3,защитная (32%),защитная (27%),нет,нет,дальние удары,дальние удары,62-ванахейм 38,Апельсинчик,дальние,дальние,952008600,0,0
122,29.12.2019 03:07,,154.7,150,3-3-4,4-4-2,защитная (23%),суперзащитная (3%),нет,нет,дальние удары,дальние удары,Спартачка,Тол1к,дальние,дальние,952008601,0,0
123,29.12.2019 03:07,Зрители: 71468,145.7,130.4,4-4-2,4-3-3,нормальная (44%),нормальная (50%),нет,нет,дальние удары,нормальная,DMA2009,fc-admiral,дальние,дальние,952008604,3,2
124,29.12.2019 03:02,Зрители: 53149,155.7,191.5,3-5-2,4-4-2,защитная (25%),нормальная (50%),,,дальние удары,нормальная,D OCTOR,Спарринг-Бот,дальние,смешанные,952008605,4,0
125,29.12.2019 03:02,Зрители: 0,122.1,161.6,2-5-3,3-4-3,суперзащитная (6%),защитная (32%),нет,нет,игра в пас,дальние удары,WinGood,slava90,дальние,дальние,952008606,0,3
126,29.12.2019 03:07,Зрители: 0,80.2,189.6,2-3-5,3-4-3,суперзащитная (7%),суперзащитная (7%),нет,нет,игра в пас,дальние удары,Нефтяник2017,Andreyfaa,дальние,дальние,952008608,0,7
127,29.12.2019 03:07,Зрители: 0,129.2,134.7,5-3-2,3-4-3,суперзащитная (19%),суперзащитная (18%),нет,нет,дальние удары,нормальная,соленоиды,Cepro,дальние,дальние,952008610,1,0
128,29.12.2019 03:07,,NAN,NAN,0-0-0,3-2-5,суперзащитная (%),суперзащитная (6%),,нет,нормальная,техничная игра,mihon,ag11211,смешанные,дальние,952008611,0,3
129,29.12.2019 03:07,,NAN,NAN,0-0-0,4-3-3,суперзащитная (%),суперзащитная (4%),,нет,нормальная,нормальная,kamelija,Spartach,смешанные,дальние,952008613,0,3
130,29.12.2019 03:07,,133.4,159.8,3-4-3,3-5-2,защитная (21%),защитная (37%),нет,нет,дальние удары,игра в пас,Россия 2012,student-t34,дальние,дальние,952008614,0,0
131,29.12.2019 03:04,,155.9,151.6,3-5-2,3-5-2,суператакующая (95%),суперзащитная (3%),нет,нет,техничная игра,дальние удары,AFRIKAN,Уральские Шмели,дальние,смешанные,952008615,2,3
