,time,viewers,str_on_field_1,str_on_field_2,disposal_1,disposal_2,tactic_1,tactic_2,pressing_1,pressing_2,strategy_1,strategy_2,player_1,player_2,blows_1,blows_2,id_match,score_player_1,score_player_2
54,29.12.2019 05:46,Зрители: 0,229.7,103.3,4-4-2,3-4-3,нормальная (50%),суперзащитная (7%),,,нормальная,игра в пас,Спарринг-Бот,persona_non grata,смешанные,дальние,952019291,0,1
55,29.12.2019 05:46,Зрители: 200000,190.6,229.7,4-3-3,4-4-2,суперзащитная (9%),нормальная (50%),,,дальние удары,нормальная,FC YARSK,Спарринг-Бот,дальние,смешанные,952019292,5,0
56,29.12.2019 05:46,Зрители: 0,229.7,147.5,4-4-2,4-3-3,нормальная (50%),суперзащитная (1%),,,нормальная,дальние удары,Спарринг-Бот,shahter-13,смешанные,дальние,952019293,0,1
57,29.12.2019 05:46,Зрители: 29309,96.6,229.7,2-5-3,4-4-2,суперзащитная (12%),нормальная (50%),,,дальние удары,нормальная,serega2013,Спарринг-Бот,дальние,смешанные,952019294,3,0
58,29.12.2019 05:46,Зрители: 0,229.7,158.6,4-4-2,3-5-2,нормальная (50%),суперзащитная (17%),,,нормальная,нормальная,Спарринг-Бот,Decx,смешанные,дальние,952019295,0,3
59,29.12.2019 05:51,Зрители: 268750,128.3,229.7,4-3-3,4-4-2,суперзащитная (0%),нормальная (50%),,,дальние удары,нормальная,MaxNN,Спарринг-Бот,дальние,смешанные,952019296,1,0
60,29.12.2019 05:49,Зрители: 0,229.7,227.8,4-4-2,3-4-3,нормальная (50%),суперзащитная (3%),,,нормальная,игра в пас,Спарринг-Бот,Don Bass,смешанные,дальние,952019297,0,2
61,29.12.2019 05:46,Зрители: 395600,287.1,229.7,3-4-3,4-4-2,защитная (21%),нормальная (50%),,,нормальная,нормальная,ASMonaco,Спарринг-Бот,дальние,смешанные,952019298,4,0
62,29.12.2019 05:46,Зрители: 0,229.7,166,4-4-2,4-3-3,нормальная (50%),защитная (21%),,,нормальная,дальние удары,Спарринг-Бот,Газа,смешанные,дальние,952019299,0,1
63,29.12.2019 05:46,Зрители: 115000,164.4,229.7,3-4-3,4-4-2,суперзащитная (12%),нормальная (50%),,,дальние удары,нормальная,анд71,Спарринг-Бот,дальние,смешанные,952019300,2,0
64,29.12.2019 05:51,Зрители: 0,229.7,156.5,4-4-2,4-4-2,нормальная (50%),защитная (24%),,,нормальная,дальние удары,Спарринг-Бот,RUSTER,смешанные,дальние,952019301,1,2
65,29.12.2019 05:46,Зрители: 146145,135.7,229.7,4-4-2,4-4-2,нормальная (48%),нормальная (50%),,,техничная игра,нормальная,Бэтмен,Спарринг-Бот,дальние,смешанные,952019302,4,2
66,29.12.2019 05:46,Зрители: 0,229.7,203.3,4-4-2,3-5-2,нормальная (50%),защитная (22%),,,нормальная,дальние удары,Спарринг-Бот,САЛЮТ ФК,смешанные,смешанные,952019303,0,2
67,29.12.2019 05:47,Зрители: 69908,128.3,229.7,3-5-2,4-4-2,защитная (32%),нормальная (50%),,,техничная игра,нормальная,vitali011271,Спарринг-Бот,смешанные,смешанные,952019304,1,0
68,29.12.2019 05:51,Зрители: 0,229.7,115.2,4-4-2,3-5-2,нормальная (50%),суперзащитная (4%),,,нормальная,дальние удары,Спарринг-Бот,Cizeta,смешанные,дальние,952019305,0,1
69,29.12.2019 05:46,Зрители: 183014,67.2,229.7,3-4-3,4-4-2,суперзащитная (7%),нормальная (50%),,,игра в пас,нормальная,FC LosAngelesStars,Спарринг-Бот,дальние,смешанные,952019306,0,0
70,29.12.2019 05:46,Зрители: 0,229.7,127.8,4-4-2,3-3-4,нормальная (50%),суперзащитная (7%),,,нормальная,игра в пас,Спарринг-Бот,Черныйрыцарь,смешанные,дальние,952019307,1,3
71,29.12.2019 05:47,Зрители: 230000,197.3,229.7,3-5-2,4-4-2,суперзащитная (7%),нормальная (50%),,,игра в пас,нормальная,Энергетик Нетишин,Спарринг-Бот,дальние,смешанные,952019308,2,0
72,29.12.2019 05:48,Зрители: 0,229.7,218.6,4-4-2,4-3-3,нормальная (50%),суперзащитная (7%),,,нормальная,техничная игра,Спарринг-Бот,Sevoxi,смешанные,дальние,952019309,2,3
73,29.12.2019 05:48,Зрители: 111111,105.1,229.7,4-4-2,4-4-2,суперзащитная (5%),нормальная (50%),,,игра в пас,нормальная,fan 22,Спарринг-Бот,короткие,смешанные,952019310,2,2
74,29.12.2019 05:47,Зрители: 0,229.7,134.1,4-4-2,3-3-4,нормальная (50%),суперзащитная (4%),,,нормальная,техничная игра,Спарринг-Бот,Берт 21,смешанные,короткие,952019311,0,1
75,29.12.2019 05:46,Зрители: 265000,78.4,229.7,2-4-4,4-4-2,атакующая (75%),нормальная (50%),,,техничная игра,нормальная,Спартак Малаховка,Спарринг-Бот,дальние,смешанные,952019312,0,1
76,29.12.2019 05:47,Зрители: 0,229.7,80.2,4-4-2,3-4-3,нормальная (50%),суперзащитная (4%),,,нормальная,дальние удары,Спарринг-Бот,Karib,смешанные,дальние,952019313,1,0
77,29.12.2019 05:47,Зрители: 242000,298.2,229.7,2-6-2,4-4-2,защитная (22%),нормальная (50%),,,дальние удары,нормальная,PSV-eindhoiven,Спарринг-Бот,дальние,смешанные,952019314,1,0
78,29.12.2019 05:48,Зрители: 0,229.7,147.5,4-4-2,4-5-1,нормальная (50%),суперзащитная (16%),,,нормальная,нормальная,Спарринг-Бот,Спартак_Реутов,смешанные,дальние,952019315,0,3
79,29.12.2019 05:46,Зрители: 77732,121.5,229.7,3-5-2,4-4-2,защитная (21%),нормальная (50%),,,нормальная,нормальная,Берлиоз,Спарринг-Бот,дальние,смешанные,952019316,1,0
80,29.12.2019 05:47,Зрители: 0,229.7,108.4,4-4-2,3-4-3,нормальная (50%),суперзащитная (12%),,,нормальная,техничная игра,Спарринг-Бот,Фофан1970,смешанные,дальние,952019317,2,2
81,29.12.2019 05:47,Зрители: 110000,128,229.7,3-5-2,4-4-2,защитная (33%),нормальная (50%),,,нормальная,нормальная,Эрик Картман,Спарринг-Бот,смешанные,смешанные,952019318,2,1
82,29.12.2019 05:46,Зрители: 0,229.7,134.7,4-4-2,4-4-2,нормальная (50%),суперзащитная (9%),,,нормальная,дальние удары,Спарринг-Бот,Enclaver,смешанные,дальние,952019319,1,2
83,29.12.2019 05:48,Зрители: 270000,153.2,229.7,3-5-2,4-4-2,суперзащитная (13%),нормальная (50%),,,дальние удары,нормальная,Лёха1983,Спарринг-Бот,дальние,смешанные,952019320,1,0
84,29.12.2019 05:46,Зрители: 0,229.7,140.3,4-4-2,2-5-3,нормальная (50%),суперзащитная (4%),,,нормальная,техничная игра,Спарринг-Бот,всемспать,смешанные,дальние,952019321,0,0
85,29.12.2019 05:47,Зрители: 120000,146,229.7,3-5-2,4-4-2,суперзащитная (3%),нормальная (50%),,,игра в пас,нормальная,мистер34,Спарринг-Бот,короткие,смешанные,952019322,1,0
86,29.12.2019 05:51,Зрители: 0,229.7,139.4,4-4-2,3-4-3,нормальная (50%),суперзащитная (19%),,,нормальная,дальние удары,Спарринг-Бот,Фильтипёрстовый,смешанные,дальние,952019323,0,4
87,29.12.2019 05:48,Зрители: 168028,96.7,229.7,3-3-4,4-4-2,суперзащитная (5%),нормальная (50%),,,игра в пас,нормальная,Dynamo Zheldor,Спарринг-Бот,дальние,смешанные,952019324,0,0
88,29.12.2019 05:47,Зрители: 0,229.7,128.2,4-4-2,3-4-3,нормальная (50%),суперзащитная (13%),,,нормальная,дальние удары,Спарринг-Бот,Greg089,смешанные,дальние,952019325,1,2
89,29.12.2019 05:46,Зрители: 170000,95.6,229.7,2-4-4,4-4-2,атакующая (68%),нормальная (50%),,,дальние удары,нормальная,SashaRock,Спарринг-Бот,дальние,смешанные,952019326,1,2
90,29.12.2019 05:47,Зрители: 0,229.7,44.8,4-4-2,3-5-2,нормальная (50%),суперзащитная (7%),,,нормальная,техничная игра,Спарринг-Бот,семь-ноль,смешанные,дальние,952019327,3,1
91,29.12.2019 05:47,Зрители: 172500,174.1,229.7,4-5-1,4-4-2,суперзащитная (1%),нормальная (50%),,,дальние удары,нормальная,Serggal,Спарринг-Бот,дальние,смешанные,952019328,1,0
92,29.12.2019 05:47,Зрители: 0,229.7,125.8,4-4-2,3-4-3,нормальная (50%),суперзащитная (13%),,,нормальная,игра в пас,Спарринг-Бот,Oleg Olegovich,смешанные,дальние,952019329,1,1
93,29.12.2019 05:47,Зрители: 175000,201.7,229.7,3-4-3,4-4-2,защитная (33%),нормальная (50%),,,дальние удары,нормальная,Pens,Спарринг-Бот,смешанные,смешанные,952019330,2,1
94,29.12.2019 05:46,Зрители: 0,229.7,261,4-4-2,3-5-2,нормальная (50%),суперзащитная (19%),,,нормальная,техничная игра,Спарринг-Бот,ЕВИКОМП,смешанные,дальние,952019331,1,4
95,29.12.2019 05:46,Зрители: 200000,128.8,229.7,3-4-3,4-4-2,суперзащитная (1%),нормальная (50%),,,дальние удары,нормальная,AC ROMANSO,Спарринг-Бот,дальние,смешанные,952019332,2,0
96,29.12.2019 05:46,Зрители: 123456,156.9,229.7,4-4-2,4-4-2,суперзащитная (20%),нормальная (50%),,,нормальная,нормальная,Блага рулит,Спарринг-Бот,дальние,смешанные,952019333,2,0
97,29.12.2019 05:47,Зрители: 0,229.7,126.1,4-4-2,3-4-3,нормальная (50%),защитная (28%),,,нормальная,игра в пас,Спарринг-Бот,19xav67bek,смешанные,дальние,952019334,0,1
98,29.12.2019 05:47,Зрители: 33733,66.8,229.7,3-4-3,4-4-2,суперзащитная (6%),нормальная (50%),,,дальние удары,нормальная,Tucha1979,Спарринг-Бот,дальние,смешанные,952019335,1,4
99,29.12.2019 05:46,Зрители: 0,229.7,91.1,4-4-2,4-2-4,нормальная (50%),суперзащитная (17%),,,нормальная,техничная игра,Спарринг-Бот,asa11,смешанные,дальние,952019336,1,3
100,29.12.2019 05:46,Зрители: 118727,83.9,229.7,2-4-4,4-4-2,атакующая (75%),нормальная (50%),,,дальние удары,нормальная,The_punisher,Спарринг-Бот,дальние,смешанные,952019337,0,2
101,29.12.2019 05:51,Зрители: 0,229.7,137.6,4-4-2,4-4-2,нормальная (50%),защитная (22%),,,нормальная,дальние удары,Спарринг-Бот,ТРАНСАЗИЯГРУПП,смешанные,дальние,952019338,0,2
102,29.12.2019 05:46,Зрители: 150000,258.1,229.7,3-4-3,4-4-2,суперзащитная (13%),нормальная (50%),,,техничная игра,нормальная,ЭтоПростоНечто,Спарринг-Бот,дальние,смешанные,952019339,4,1
103,29.12.2019 05:48,Зрители: 0,229.7,177.8,4-4-2,3-5-2,нормальная (50%),защитная (27%),,,нормальная,игра в пас,Спарринг-Бот,Чебоксары,смешанные,дальние,952019340,0,3
104,29.12.2019 05:48,Зрители: 125000,228.4,229.7,3-4-3,4-4-2,защитная (24%),нормальная (50%),,,дальние удары,нормальная,Garryk_87,Спарринг-Бот,дальние,смешанные,952019341,4,0
105,29.12.2019 05:51,Зрители: 0,229.7,140.1,4-4-2,3-5-2,нормальная (50%),нормальная (47%),,,нормальная,техничная игра,Спарринг-Бот,starik_61,смешанные,дальние,952019342,1,4
106,29.12.2019 05:48,Зрители: 130000,126,229.7,3-4-3,4-4-2,суперзащитная (19%),нормальная (50%),,,нормальная,нормальная,Серёга KC_Ultras,Спарринг-Бот,дальние,смешанные,952019343,3,0
107,29.12.2019 05:47,Зрители: 0,229.7,109.4,4-4-2,3-4-3,нормальная (50%),суперзащитная (8%),,,нормальная,дальние удары,Спарринг-Бот,Трус,смешанные,дальние,952019344,3,2
108,29.12.2019 05:46,Зрители: 45042,130.3,229.7,3-5-2,4-4-2,защитная (25%),нормальная (50%),,,дальние удары,нормальная,XXXL-58,Спарринг-Бот,дальние,смешанные,952019345,0,1
109,29.12.2019 05:46,Зрители: 0,229.7,133,4-4-2,4-3-3,нормальная (50%),защитная (35%),,,нормальная,нормальная,Спарринг-Бот,alexdor,смешанные,дальние,952019346,2,2
110,29.12.2019 05:47,Зрители: 230000,135.8,229.7,3-3-4,4-4-2,защитная (25%),нормальная (50%),,,игра в пас,нормальная,Glav Buh,Спарринг-Бот,дальние,смешанные,952019347,4,0
111,29.12.2019 05:46,Зрители: 0,229.7,95.8,4-4-2,3-4-3,нормальная (50%),защитная (25%),,,нормальная,техничная игра,Спарринг-Бот,nail2013na,смешанные,дальние,952019348,1,1
112,29.12.2019 05:47,Зрители: 256000,194.6,229.7,3-4-3,4-4-2,суперзащитная (20%),нормальная (50%),,,нормальная,нормальная,Cepera1,Спарринг-Бот,дальние,смешанные,952019349,2,0
113,29.12.2019 05:46,Зрители: 0,229.7,87.1,4-4-2,2-4-4,нормальная (50%),атакующая (68%),,,нормальная,техничная игра,Спарринг-Бот,nail2013dubl,смешанные,дальние,952019350,2,2
114,29.12.2019 05:48,Зрители: 10587,102.5,229.7,4-3-3,4-4-2,суперзащитная (11%),нормальная (50%),,,нормальная,нормальная,харьков80,Спарринг-Бот,смешанные,смешанные,952019351,0,3
115,29.12.2019 05:47,Зрители: 0,229.7,181.3,4-4-2,3-4-3,нормальная (50%),суперзащитная (9%),,,нормальная,нормальная,Спарринг-Бот,VolGa-N,смешанные,смешанные,952019352,3,5
116,29.12.2019 05:51,Зрители: 246407,154.6,229.7,4-4-2,4-4-2,защитная (26%),нормальная (50%),,,дальние удары,нормальная,Фондовый Рынок,Спарринг-Бот,дальние,смешанные,952019353,2,0
117,29.12.2019 05:47,Зрители: 0,229.7,157.9,4-4-2,2-5-3,нормальная (50%),суперзащитная (1%),,,нормальная,игра в пас,Спарринг-Бот,Зенитчик,смешанные,дальние,952019354,0,2
118,29.12.2019 05:48,Зрители: 200000,127.3,229.7,3-3-4,4-4-2,защитная (25%),нормальная (50%),,,нормальная,нормальная,TAK 96,Спарринг-Бот,дальние,смешанные,952019355,1,0
119,29.12.2019 05:49,Зрители: 0,229.7,199.3,4-4-2,4-4-2,нормальная (50%),суператакующая (85%),,,нормальная,дальние удары,Спарринг-Бот,АН-67,смешанные,дальние,952019356,0,3
120,29.12.2019 05:47,Зрители: 145000,141.2,229.7,4-4-2,4-4-2,суперзащитная (20%),нормальная (50%),,,игра в пас,нормальная,Большой Джордж,Спарринг-Бот,короткие,смешанные,952019357,1,2
121,29.12.2019 05:47,Зрители: 0,229.7,225.6,4-4-2,4-4-2,нормальная (50%),суперзащитная (2%),,,нормальная,игра в пас,Спарринг-Бот,ololo23,смешанные,короткие,952019358,0,2
122,29.12.2019 05:46,Зрители: 308000,170,229.7,3-4-3,4-4-2,нормальная (43%),нормальная (50%),,,дальние удары,нормальная,ресурс богородицк,Спарринг-Бот,дальние,смешанные,952019359,2,0
123,29.12.2019 05:51,Зрители: 0,229.7,143.8,4-4-2,3-4-3,нормальная (50%),суперзащитная (19%),,,нормальная,нормальная,Спарринг-Бот,PennyLane,смешанные,дальние,952019360,0,2
124,29.12.2019 05:49,Зрители: 170000,176.3,229.7,4-4-2,4-4-2,суперзащитная (11%),нормальная (50%),,,техничная игра,нормальная,султике,Спарринг-Бот,дальние,смешанные,952019361,1,0
125,29.12.2019 05:46,Зрители: 0,229.7,212.3,4-4-2,4-4-2,нормальная (50%),суперзащитная (7%),,,нормальная,игра в пас,Спарринг-Бот,dublik2013,смешанные,смешанные,952019362,2,6
126,29.12.2019 05:46,Зрители: 292000,223.2,229.7,3-4-3,4-4-2,суперзащитная (20%),нормальная (50%),,,техничная игра,нормальная,l00,Спарринг-Бот,дальние,смешанные,952019363,3,0
127,29.12.2019 05:46,Зрители: 0,229.7,201.6,4-4-2,3-4-3,нормальная (50%),защитная (22%),,,нормальная,техничная игра,Спарринг-Бот,solbi3,смешанные,дальние,952019364,2,5
128,29.12.2019 05:51,Зрители: 129000,176.3,229.7,2-6-2,4-4-2,суперзащитная (19%),нормальная (50%),,,дальние удары,нормальная,Спартак Forever,Спарринг-Бот,дальние,смешанные,952019365,1,0
129,29.12.2019 05:51,Зрители: 0,229.7,117,4-4-2,3-6-1,нормальная (50%),суперзащитная (1%),,,нормальная,нормальная,Спарринг-Бот,Рубон,смешанные,дальние,952019366,0,1
130,29.12.2019 05:47,Зрители: 250000,160.7,229.7,2-5-3,4-4-2,суперзащитная (0%),нормальная (50%),,,нормальная,нормальная,Jaroslav_1992,Спарринг-Бот,дальние,смешанные,952019367,3,2
