,time,viewers,str_on_field_1,str_on_field_2,disposal_1,disposal_2,tactic_1,tactic_2,pressing_1,pressing_2,strategy_1,strategy_2,player_1,player_2,blows_1,blows_2,id_match,score_player_1,score_player_2
0,28.12.2019 21:19,,307,80.7,2-5-3,3-4-3,защитная (37%),суперзащитная (10%),нет,нет,игра в пас,игра в пас,Atom-2015,химик_коряжма,дальние,дальние,951950206,8,0
1,28.12.2019 21:18,,212.3,203.9,4-3-3,3-4-3,суператакующая (100%),суперзащитная (20%),нет,нет,игра в пас,игра в пас,прикольные,ресурс богородицк,смешанные,дальние,951950207,3,1
2,28.12.2019 21:17,Зрители: 0,191.5,193.9,4-4-2,4-4-2,нормальная (50%),защитная (29%),,,нормальная,нормальная,Спарринг-Бот,1ennon,смешанные,короткие,951950208,2,4
3,28.12.2019 21:17,Зрители: 0,103.2,191.5,3-5-2,4-4-2,суперзащитная (12%),нормальная (50%),,,игра в пас,нормальная,20Зенит15,Спарринг-Бот,дальние,смешанные,951950209,0,0
4,28.12.2019 21:17,Зрители: 0,191.5,109,4-4-2,3-4-3,нормальная (50%),нормальная (49%),,,нормальная,дальние удары,Спарринг-Бот,buzines 1,смешанные,дальние,951950210,0,1
5,28.12.2019 21:22,Зрители: 0,147,191.5,3-5-2,4-4-2,суперзащитная (5%),нормальная (50%),,,игра в пас,нормальная,FCKASKAD,Спарринг-Бот,дальние,смешанные,951950211,1,0
6,28.12.2019 21:16,Зрители: 0,191.5,81.5,4-4-2,3-4-3,нормальная (50%),суперзащитная (5%),,,нормальная,игра в пас,Спарринг-Бот,Рапиры,смешанные,дальние,951950212,2,0
7,28.12.2019 21:18,Зрители: 49279,170.4,191.5,3-5-2,4-4-2,суперзащитная (2%),нормальная (50%),,,игра в пас,нормальная,VERONA74,Спарринг-Бот,смешанные,смешанные,951950213,3,0
8,28.12.2019 21:20,Зрители: 0,191.5,83.8,4-4-2,3-5-2,нормальная (50%),нормальная (47%),,,нормальная,дальние удары,Спарринг-Бот,FC Peski,смешанные,дальние,951950214,3,0
9,28.12.2019 21:22,Зрители: 64372,110.1,191.5,4-4-2,4-4-2,суперзащитная (8%),нормальная (50%),,,техничная игра,нормальная,izot2329,Спарринг-Бот,дальние,смешанные,951950215,2,2
