,time,viewers,str_on_field_1,str_on_field_2,disposal_1,disposal_2,tactic_1,tactic_2,pressing_1,pressing_2,strategy_1,strategy_2,player_1,player_2,blows_1,blows_2,id_match,score_player_1,score_player_2
0,29.12.2019 03:54,,218.5,110.1,3-5-2,3-4-3,защитная (33%),защитная (32%),нет,нет,дальние удары,техничная игра,АЛЕКСАНДР-23,The_punisher,дальние,дальние,952013442,5,0
1,29.12.2019 03:54,,215.5,121.5,3-5-2,4-3-3,суперзащитная (8%),защитная (26%),нет,нет,дальние удары,техничная игра,Vendetta,adams2-161,дальние,дальние,952013443,2,0
2,29.12.2019 03:52,,191,133.2,3-4-3,2-5-3,суперзащитная (14%),атакующая (65%),да,нет,игра в пас,дальние удары,Leha23645,white Opel_67,смешанные,дальние,952013444,3,0
3,29.12.2019 03:53,,122.6,134.8,4-4-2,4-4-2,защитная (22%),защитная (21%),нет,нет,дальние удары,игра в пас,YuTSh,соленоиды,дальние,дальние,952013445,2,0
4,29.12.2019 03:50,Зрители: 0,168.5,147.5,3-4-3,4-4-2,суперзащитная (2%),защитная (32%),нет,нет,нормальная,дальние удары,Range Rover,cherenator,дальние,дальние,952013446,1,0
5,29.12.2019 03:52,Зрители: 0,161.9,102.7,3-5-2,3-4-3,суперзащитная (4%),суперзащитная (7%),нет,нет,нормальная,техничная игра,SUka23,aleks-yustas96,дальние,дальние,952013447,4,0
6,29.12.2019 03:51,,213,190.1,3-4-3,4-4-2,суперзащитная (20%),суперзащитная (5%),нет,нет,игра в пас,игра в пас,Billys Band,Динамо Минск1982,дальние,дальние,952013448,2,0
7,29.12.2019 03:49,Зрители: 0,76.6,52.1,4-4-2,2-6-2,нормальная (50%),защитная (33%),,,нормальная,техничная игра,Спарринг-Бот,Arsenantes,смешанные,смешанные,952013449,0,3
8,29.12.2019 03:51,Зрители: 0,192.3,155,2-5-3,4-4-2,защитная (24%),защитная (34%),нет,нет,дальние удары,игра в пас,ГЛАДИАТОР-69,Soccer Brother,дальние,дальние,952013450,1,2
9,29.12.2019 03:50,,204.3,90.1,3-4-3,4-3-3,суперзащитная (18%),защитная (23%),нет,нет,игра в пас,дальние удары,Dinamo-sava,черно-желтые,дальние,дальние,952013451,2,0
10,29.12.2019 03:51,,211.9,160,2-4-4,3-5-2,суперзащитная (14%),защитная (21%),нет,нет,игра в пас,дальние удары,Николай3,maxmargolin,дальние,дальние,952013452,4,0
11,29.12.2019 03:50,Зрители: 0,120.9,125,3-4-3,3-4-3,суперзащитная (11%),нормальная (47%),нет,нет,нормальная,игра в пас,Noble,ЭФИОП,дальние,дальние,952013453,2,0
12,29.12.2019 03:51,,112.2,108.4,3-4-3,3-3-4,суперзащитная (7%),суперзащитная (5%),нет,нет,дальние удары,нормальная,Branelo,PFC KUBAN,дальние,дальние,952013454,0,0
13,29.12.2019 03:50,,248.6,185.2,2-5-3,3-4-3,нормальная (50%),суперзащитная (2%),нет,нет,нормальная,дальние удары,Красно-белый салам,micromeritics,дальние,дальние,952013456,0,0
14,29.12.2019 03:49,Зрители: 0,115,155,2-4-4,4-3-3,защитная (34%),суперзащитная (4%),нет,нет,нормальная,игра в пас,nail2013dubl,НАЛОГОВИК,дальние,дальние,952013457,0,2
15,29.12.2019 03:51,,193.5,120.3,2-6-2,4-3-3,суперзащитная (9%),суперзащитная (19%),нет,нет,техничная игра,нормальная,Cepera1,Kent9109,смешанные,смешанные,952013458,0,1
16,29.12.2019 03:50,,128.3,147.5,2-5-3,3-5-2,суперзащитная (19%),нормальная (45%),нет,нет,дальние удары,игра в пас,DUdosUnited,nabik1970,дальние,дальние,952013459,1,0
17,29.12.2019 03:51,,188.6,137.2,4-3-3,3-5-2,защитная (31%),нормальная (43%),нет,нет,игра в пас,игра в пас,Inakenty,stik1985,дальние,дальние,952013460,1,1
18,29.12.2019 03:50,,294.4,224.9,3-4-3,3-5-2,защитная (21%),суперзащитная (20%),нет,нет,дальние удары,дальние удары,максимильяшка,l00,дальние,дальние,952013461,1,0
19,29.12.2019 03:50,,148.7,215.8,3-5-2,3-4-3,суперзащитная (18%),защитная (21%),нет,нет,дальние удары,техничная игра,dragons_if_ua,Materui,дальние,дальние,952013462,0,1
20,29.12.2019 03:52,Зрители: 0,111.1,71.2,4-4-2,4-3-3,нормальная (48%),суперзащитная (18%),нет,нет,техничная игра,дальние удары,prosnyakov,Antuuan,дальние,дальние,952013463,4,0
21,29.12.2019 03:54,Зрители: 0,115.2,106.1,4-3-3,3-5-2,суперзащитная (11%),суперзащитная (7%),нет,нет,дальние удары,техничная игра,Alex_Juve,ФК Сюдой_Тудой,смешанные,смешанные,952013464,3,0
22,29.12.2019 03:52,Зрители: 0,134.7,91.6,3-5-2,3-5-2,суперзащитная (3%),суперзащитная (19%),нет,нет,дальние удары,дальние удары,Малая,Riner94,дальние,дальние,952013465,1,1
23,29.12.2019 03:51,,156.9,134.6,4-3-3,3-5-2,суперзащитная (11%),суперзащитная (9%),нет,нет,дальние удары,дальние удары,IRADA,Naliway,дальние,дальние,952013466,1,0
24,29.12.2019 03:51,,183.5,153,3-5-2,3-5-2,суперзащитная (3%),суперзащитная (12%),нет,нет,нормальная,техничная игра,Дюсш 15,Прорвемся,короткие,дальние,952013467,0,0
25,29.12.2019 03:50,,226.4,161.1,3-5-2,2-5-3,суперзащитная (9%),защитная (26%),нет,нет,игра в пас,нормальная,Olegnikola,kent_26,дальние,короткие,952013468,3,0
26,29.12.2019 03:50,,154.2,84.3,3-4-3,3-3-4,суперзащитная (0%),защитная (28%),нет,нет,дальние удары,игра в пас,svensk,ROCKNROLLA,смешанные,дальние,952013469,1,0
27,29.12.2019 03:52,Зрители: 0,135.5,113,3-5-2,3-4-3,суперзащитная (6%),суперзащитная (10%),нет,нет,дальние удары,игра в пас,DesDiChado,Heineken-1864,дальние,дальние,952013470,0,2
28,29.12.2019 03:52,,114.5,151.4,3-5-2,3-5-2,суперзащитная (5%),защитная (35%),нет,нет,дальние удары,нормальная,Беларус,БСУ,дальние,дальние,952013471,0,1
29,29.12.2019 03:52,Зрители: 0,274.4,188.8,3-4-3,3-5-2,защитная (23%),суперзащитная (13%),нет,нет,игра в пас,техничная игра,Т-14_Армата,С-Химки,смешанные,смешанные,952013472,4,0
30,29.12.2019 03:52,Зрители: 0,104.2,147,3-5-2,4-3-3,суперзащитная (19%),защитная (25%),нет,нет,игра в пас,дальние удары,Три Медведя,chelovec,дальние,дальние,952013473,1,0
31,29.12.2019 03:50,Зрители: 0,135.4,125.4,2-5-3,4-3-3,суперзащитная (7%),нормальная (47%),нет,нет,дальние удары,нормальная,BOTAH72,ОленькаНСК,дальние,дальние,952013474,3,0
32,29.12.2019 03:53,Зрители: 0,88.4,94.3,2-6-2,3-4-3,суперзащитная (13%),суперзащитная (14%),нет,да,нормальная,игра в пас,Маньяк,nbn511,дальние,смешанные,952013475,1,0
