,time,viewers,str_on_field_1,str_on_field_2,disposal_1,disposal_2,tactic_1,tactic_2,pressing_1,pressing_2,strategy_1,strategy_2,player_1,player_2,blows_1,blows_2,id_match,score_player_1,score_player_2
0,28.12.2019 23:10,Зрители: 0,196.2,229.7,3-4-3,4-4-2,нормальная (48%),нормальная (50%),,,техничная игра,нормальная,Тюменский Андрейка,Спарринг-Бот,дальние,смешанные,951974379,4,3
1,28.12.2019 23:11,Зрители: 0,87.1,153.2,2-5-3,4-4-2,защитная (22%),нормальная (50%),,,игра в пас,нормальная,НиструМ,Спарринг-Бот,дальние,смешанные,951974380,3,1
2,28.12.2019 23:11,Зрители: 0,130,153.2,4-3-3,4-4-2,суперзащитная (0%),нормальная (50%),,,дальние удары,нормальная,ПФК_ЦСКА М,Спарринг-Бот,дальние,смешанные,951974381,3,0
3,28.12.2019 23:09,Зрители: 0,139.9,168.2,3-5-2,3-5-2,защитная (28%),суперзащитная (6%),нет,нет,дальние удары,нормальная,Карабах7137,3емснаряд,дальние,дальние,951974382,0,1
4,28.12.2019 23:10,Зрители: 0,138.7,115,4-4-2,3-4-3,суперзащитная (19%),суперзащитная (5%),нет,нет,дальние удары,игра в пас,ПАО Нефаз,Heineken-1864,дальние,дальние,951974383,0,3
5,28.12.2019 23:13,,205.1,171.9,3-3-4,4-4-2,суперзащитная (4%),защитная (35%),нет,нет,игра в пас,дальние удары,чичорито-2,BEER,смешанные,смешанные,951974384,8,2
6,28.12.2019 23:08,Зрители: 235679,230.4,229.7,2-6-2,4-4-2,защитная (27%),нормальная (50%),,,техничная игра,нормальная,Cardos,Спарринг-Бот,короткие,смешанные,951974385,4,1
7,28.12.2019 23:13,,NAN,NAN,0-0-0,0-0-0,суперзащитная (%),суперзащитная (%),,,нормальная,нормальная,Delik,Спарринг-Бот,смешанные,смешанные,951974386,0,3
8,28.12.2019 23:08,Зрители: 0,229.7,190.5,4-4-2,3-4-3,нормальная (50%),защитная (25%),,,нормальная,игра в пас,Спарринг-Бот,walker bulldog,смешанные,смешанные,951974387,2,3
9,28.12.2019 23:07,Зрители: 0,229.7,140.7,4-4-2,4-4-2,нормальная (50%),нормальная (46%),,,нормальная,игра в пас,Спарринг-Бот,Каменяр,смешанные,смешанные,951974388,2,1
10,28.12.2019 23:13,Зрители: 0,229.7,142.9,4-4-2,2-5-3,нормальная (50%),защитная (25%),,,нормальная,игра в пас,Спарринг-Бот,Mendeleev,смешанные,дальние,951974389,0,1
11,28.12.2019 23:08,Зрители: 0,229.7,136.7,4-4-2,4-3-3,нормальная (50%),защитная (25%),,,нормальная,техничная игра,Спарринг-Бот,GRAND HIACE,смешанные,дальние,951974390,0,2
