,time,viewers,str_on_field_1,str_on_field_2,disposal_1,disposal_2,tactic_1,tactic_2,pressing_1,pressing_2,strategy_1,strategy_2,player_1,player_2,blows_1,blows_2,id_match,score_player_1,score_player_2
0,29.12.2019 07:14,Зрители: 180000,180,229.7,3-5-2,4-4-2,суперзащитная (11%),нормальная (50%),,,игра в пас,нормальная,vvsbest,Спарринг-Бот,смешанные,смешанные,952028444,4,0
1,29.12.2019 07:14,Зрители: 110000,164.9,229.7,3-4-3,4-4-2,защитная (27%),нормальная (50%),,,дальние удары,нормальная,ITALIA,Спарринг-Бот,дальние,смешанные,952028445,5,0
2,29.12.2019 07:14,Зрители: 220000,184.6,229.7,3-4-3,4-4-2,суперзащитная (6%),нормальная (50%),,,дальние удары,нормальная,Лбом вЛом,Спарринг-Бот,дальние,смешанные,952028446,7,0
3,29.12.2019 07:13,Зрители: 140000,103.9,229.7,3-5-2,4-4-2,нормальная (44%),нормальная (50%),,,игра в пас,нормальная,Aleks412-2,Спарринг-Бот,смешанные,смешанные,952028447,1,0
4,29.12.2019 07:14,Зрители: 300000,213.2,229.7,2-3-5,4-4-2,суперзащитная (2%),нормальная (50%),,,дальние удары,нормальная,Waldi,Спарринг-Бот,короткие,смешанные,952028448,2,2
5,29.12.2019 07:14,Зрители: 190001,173.1,229.7,4-3-3,4-4-2,защитная (30%),нормальная (50%),,,нормальная,нормальная,Kent9109,Спарринг-Бот,смешанные,смешанные,952028449,3,0
6,29.12.2019 07:13,Зрители: 150000,226.3,229.7,3-3-4,4-4-2,защитная (35%),нормальная (50%),,,дальние удары,нормальная,Rotor34rus,Спарринг-Бот,смешанные,смешанные,952028450,8,0
7,29.12.2019 07:14,Зрители: 130000,184.9,229.7,2-3-5,4-4-2,нормальная (48%),нормальная (50%),,,дальние удары,нормальная,УРАЛ 77,Спарринг-Бот,дальние,смешанные,952028451,2,1
8,29.12.2019 07:13,Зрители: 150000,228,229.7,4-3-3,4-4-2,суперзащитная (4%),нормальная (50%),,,игра в пас,нормальная,gritsanyuk,Спарринг-Бот,смешанные,смешанные,952028452,5,0
9,29.12.2019 07:13,Зрители: 114745,122.3,229.7,4-3-3,4-4-2,суперзащитная (9%),нормальная (50%),,,дальние удары,нормальная,snaike_08,Спарринг-Бот,дальние,смешанные,952028453,0,0
10,29.12.2019 07:14,Зрители: 220000,111.4,229.7,3-4-3,4-4-2,суперзащитная (7%),нормальная (50%),,,дальние удары,нормальная,sv,Спарринг-Бот,дальние,смешанные,952028454,3,3
11,29.12.2019 07:14,Зрители: 0,229.7,155.3,4-4-2,2-4-4,нормальная (50%),суперзащитная (18%),,,нормальная,техничная игра,Спарринг-Бот,Jaroslav_1992,смешанные,дальние,952028455,0,1
12,29.12.2019 07:13,Зрители: 0,229.7,143.8,4-4-2,3-4-3,нормальная (50%),суперзащитная (20%),,,нормальная,игра в пас,Спарринг-Бот,Барса1707,смешанные,дальние,952028456,0,3
13,29.12.2019 07:14,Зрители: 150000,79.7,229.7,2-5-3,4-4-2,суперзащитная (3%),нормальная (50%),,,игра в пас,нормальная,vitromst,Спарринг-Бот,смешанные,смешанные,952028457,1,0
14,29.12.2019 07:14,Зрители: 200000,180.5,229.7,4-5-1,4-4-2,суперзащитная (7%),нормальная (50%),,,нормальная,нормальная,Ijdrjdcmrbq,Спарринг-Бот,дальние,смешанные,952028458,5,0
15,29.12.2019 07:14,,202.3,229.1,4-4-2,4-4-2,суперзащитная (18%),атакующая (72%),нет,нет,техничная игра,нормальная,straniks,olegmihalych,дальние,смешанные,952028459,3,2
16,29.12.2019 07:13,,168.2,121.9,3-4-3,3-5-2,суперзащитная (9%),суперзащитная (15%),нет,нет,нормальная,игра в пас,KYIV UKRAINE,Мирный Атом,дальние,дальние,952028460,0,0
17,29.12.2019 07:14,Зрители: 170000,167.9,229.7,4-3-3,4-4-2,суперзащитная (14%),нормальная (50%),,,игра в пас,нормальная,Натаха-камрадка,Спарринг-Бот,короткие,смешанные,952028461,2,0
18,29.12.2019 07:12,Зрители: 400000,236.3,229.7,3-4-3,4-4-2,суперзащитная (0%),нормальная (50%),,,техничная игра,нормальная,bolivari,Спарринг-Бот,смешанные,смешанные,952028462,3,0
19,29.12.2019 07:14,Зрители: 18800,150.5,147.2,4-4-2,4-4-2,суперзащитная (17%),защитная (36%),нет,нет,игра в пас,дальние удары,NotSoSerious1,madarona,дальние,смешанные,952028463,2,0
20,29.12.2019 07:13,Зрители: 17500,105.1,163.6,4-3-3,3-4-3,суперзащитная (18%),суперзащитная (17%),нет,нет,дальние удары,нормальная,Latvia,Green_Sheet,дальние,дальние,952028464,0,4
21,29.12.2019 07:13,Зрители: 110000,140.2,191.5,4-4-2,4-4-2,суперзащитная (7%),нормальная (50%),,,техничная игра,нормальная,20Зенит15,Спарринг-Бот,дальние,смешанные,952028465,2,1
22,29.12.2019 07:13,Зрители: 16601,108.5,191.5,3-4-3,4-4-2,защитная (31%),нормальная (50%),,,нормальная,нормальная,КомандаМечты,Спарринг-Бот,дальние,смешанные,952028466,5,1
23,29.12.2019 07:18,,168.9,65.4,3-5-2,4-3-3,суперзащитная (6%),суперзащитная (7%),нет,нет,нормальная,нормальная,MyDevils,Арлекин,дальние,дальние,952028467,0,0
24,29.12.2019 07:13,,89.7,107,4-4-2,4-3-3,суперзащитная (1%),суперзащитная (7%),нет,нет,дальние удары,игра в пас,Кенгуру,Silver02,дальние,смешанные,952028468,0,0
25,29.12.2019 07:15,Зрители: 0,229.7,160.6,4-4-2,4-3-3,нормальная (50%),нормальная (50%),,,нормальная,нормальная,Спарринг-Бот,alexunited,смешанные,дальние,952028469,1,1
26,29.12.2019 07:13,Зрители: 0,229.7,174.6,4-4-2,4-4-2,нормальная (50%),защитная (35%),,,нормальная,техничная игра,Спарринг-Бот,математика,смешанные,дальние,952028470,0,2
27,29.12.2019 07:14,Зрители: 50000,121.2,193.2,4-4-2,3-4-3,суперзащитная (0%),нормальная (49%),нет,нет,дальние удары,игра в пас,fc-admiral,Chappi1612,дальние,дальние,952028471,3,1
