,time,viewers,str_on_field_1,str_on_field_2,disposal_1,disposal_2,tactic_1,tactic_2,pressing_1,pressing_2,strategy_1,strategy_2,player_1,player_2,blows_1,blows_2,id_match,score_player_1,score_player_2
0,29.12.2019 06:43,,93.3,228.6,4-2-4,3-5-2,суперзащитная (11%),защитная (31%),нет,нет,дальние удары,игра в пас,ФК Металлист,GenricTudor,дальние,дальние,952024851,0,9
1,29.12.2019 06:44,,181.9,144.1,3-4-3,2-6-2,суперзащитная (13%),защитная (38%),нет,нет,дальние удары,игра в пас,igrok73,Гибер,дальние,короткие,952024853,2,0
2,29.12.2019 06:44,,127.3,217.7,2-6-2,3-5-2,защитная (40%),суперзащитная (18%),нет,нет,дальние удары,дальние удары,Кипелов,Палкан,смешанные,дальние,952024854,1,2
3,29.12.2019 06:45,,139,120.6,3-5-2,3-5-2,суперзащитная (18%),защитная (25%),нет,нет,нормальная,игра в пас,Фк МанЮ,Эрик Картман,дальние,смешанные,952024856,1,0
4,29.12.2019 06:42,Зрители: 0,229.7,293.1,4-4-2,3-5-2,нормальная (50%),защитная (22%),,,нормальная,дальние удары,Спарринг-Бот,PSV-eindhoiven,смешанные,короткие,952024857,1,5
5,29.12.2019 06:43,,238,150.6,2-6-2,3-5-2,защитная (27%),суперзащитная (12%),нет,нет,техничная игра,игра в пас,Ван Хельсинг,Кузя21,дальние,дальние,952024858,3,2
6,29.12.2019 06:44,,181.8,147.3,3-5-2,4-4-2,суперзащитная (15%),суперзащитная (3%),нет,нет,игра в пас,дальние удары,Po man,Ришуля,дальние,короткие,952024859,0,1
7,29.12.2019 06:44,Зрители: 172500,184.3,229.7,2-5-3,4-4-2,суперзащитная (6%),нормальная (50%),,,дальние удары,нормальная,Serggal,Спарринг-Бот,дальние,смешанные,952024860,2,1
8,29.12.2019 06:47,Зрители: 191000,122.2,229.7,4-4-2,4-4-2,защитная (31%),нормальная (50%),,,дальние удары,нормальная,DevideD80,Спарринг-Бот,дальние,смешанные,952024861,3,0
9,29.12.2019 06:47,,165.2,198.9,3-4-3,4-4-2,суперзащитная (7%),суперзащитная (9%),нет,нет,техничная игра,дальние удары,Andreyfaa,МУП АГЭТ,дальние,дальние,952024862,2,0
10,29.12.2019 06:43,Зрители: 110000,164.6,197.8,4-3-3,4-3-3,суперзащитная (20%),суперзащитная (7%),нет,нет,игра в пас,нормальная,ITALIA,Dobrovolec,дальние,смешанные,952024863,3,0
11,29.12.2019 06:44,,145.9,247.8,3-4-3,3-5-2,защитная (22%),суперзащитная (3%),нет,нет,техничная игра,игра в пас,PennyLane,Don Bass,дальние,дальние,952024864,0,3
12,29.12.2019 06:47,Зрители: 35000,191,107.1,3-4-3,3-5-2,суперзащитная (19%),суперзащитная (17%),нет,нет,игра в пас,игра в пас,FreeFrom Alco_Smoke,Шалун,смешанные,дальние,952024865,0,0
13,29.12.2019 06:42,Зрители: 110000,274.2,114.6,3-4-3,3-4-3,суперзащитная (1%),суперзащитная (16%),нет,нет,игра в пас,техничная игра,Т-14_Армата,evgeny_1991,дальние,короткие,952024866,3,0
14,29.12.2019 06:44,,208.2,182.3,2-5-3,3-5-2,суперзащитная (7%),суперзащитная (6%),нет,нет,дальние удары,игра в пас,Ji3a,IGERMAN,дальние,дальние,952024867,1,0
15,29.12.2019 06:43,Зрители: 250000,221.8,226.9,3-4-3,3-4-3,защитная (27%),суперзащитная (1%),нет,нет,дальние удары,дальние удары,VIRUS-P,Raul Garcia ,дальние,дальние,952024868,1,0
16,29.12.2019 06:47,,152.1,128.9,4-4-2,4-3-3,защитная (38%),суперзащитная (2%),нет,нет,нормальная,дальние удары,NewCastle Ussuri,ХХХДоминаторХХХ,дальние,смешанные,952024869,3,0
17,29.12.2019 06:47,Зрители: 50000,174.4,189.3,3-6-1,4-3-3,защитная (28%),защитная (35%),нет,нет,дальние удары,нормальная,Карабах7137,ПФК ЦСКА_Москва,дальние,дальние,952024870,0,1
18,29.12.2019 06:45,Зрители: 30000,181.4,135.9,3-4-3,2-6-2,суперзащитная (19%),суперзащитная (6%),нет,нет,дальние удары,нормальная,Mo Cuishle,Малая,дальние,дальние,952024871,0,2
19,29.12.2019 06:47,Зрители: 40000,117.1,116.8,3-5-2,4-3-3,защитная (38%),суперзащитная (20%),нет,нет,игра в пас,техничная игра,Алекс Юстасу,обама барак,дальние,дальние,952024872,0,0
20,29.12.2019 06:47,Зрители: 100000,144.3,184,3-5-2,4-3-3,защитная (22%),защитная (33%),нет,нет,нормальная,нормальная,ЦЕЗАРЬ,Вендетта,дальние,дальние,952024873,1,0
21,29.12.2019 06:47,,170.9,174.9,2-6-2,3-5-2,защитная (31%),суперзащитная (17%),да,нет,дальние удары,нормальная,Спартак Forever,Simon13,дальние,дальние,952024874,0,1
22,29.12.2019 06:43,,189.9,188.3,4-3-3,4-4-2,суператакующая (85%),суперзащитная (20%),нет,нет,дальние удары,игра в пас,АН-67,мобильник,дальние,дальние,952024875,1,0
23,29.12.2019 06:47,,192.1,142.9,2-5-3,3-4-3,суперзащитная (20%),защитная (34%),нет,нет,техничная игра,игра в пас,Зенит2015,Ichi_geki,дальние,дальние,952024876,2,0
24,29.12.2019 06:44,Зрители: 109000,151.9,127.8,2-6-2,3-3-4,суперзащитная (18%),суперзащитная (16%),нет,нет,дальние удары,техничная игра,TommiG,гризлики,дальние,короткие,952024877,4,3
25,29.12.2019 06:47,,183.1,134.1,2-4-4,4-3-3,суперзащитная (20%),суперзащитная (4%),нет,нет,дальние удары,нормальная,gelo1603,УПРАВА САМАРА,дальние,короткие,952024879,1,0
